date_added,clean,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,location,sort_album,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-01-04 02:36:34,,8546C284568A1A11,"Everyday Lives Everyday Values Conference Special: ""A.D.""",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/8b167044-9118-424a-ab27-aa940052f5ba/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944608,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14178,,28886180,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 15:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,9CEFD0CC1FB5C0B4,"Sunday Morning Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/d76c6775-8432-486e-863b-aa940052d811/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944588,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14180,,28885917,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 16:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,E2129694D67FB8A0,"Sunday Morning Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/847e2a22-60da-4224-a71c-aa940052c1dc/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944604,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14182,,28886126,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 17:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,45FC9CB5F2CDA9BA,"""Faith on the Front Lines"" with Mark Giauque",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/36a6df16-93f4-41c1-8d92-aa940052a865/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944584,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14184,,28885945,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 18:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,9AA0CC5CFB370C5F,Debate over Religious Liberties,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/b4cc153a-2d3a-43e3-add3-aa9400528bca/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944546,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14186,,28886128,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 19:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,0ECAFDD351B75CD8,"Sunday Afternoon Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/01201a13-e43c-4906-b5ae-aa9400526ac6/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944517,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14188,,28885921,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 20:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,079F1A0676047541,"Sunday Afternoon Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/62e6d05e-fa24-40db-8105-aa9400525504/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944595,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14190,,28886130,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-04-05 21:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,A94057D3ED5B7953,"Oct 2015 - Saturday Morning Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/dc15efbd-5850-4c06-a150-aa9400523db3/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944478,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14192,,28885943,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 16:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,67EB5E10020F67A6,"Oct 2015 - Saturday Morning Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/7613796a-4e0a-4303-ae0b-aa940052258f/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944438,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14194,,28886152,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 17:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,2288112A8A6E1853,Just Let Go: A Story of Forgiveness,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/74fb799f-09ee-4b60-a720-aa9400520cc1/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944420,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14196,,28885927,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 18:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,0824D3AE0C9C724B,The Lehi Roller Mills Story,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/5ba68893-26f0-4ce5-a9fa-aa940051f1e1/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944406,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14198,,28886120,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,Lehi Roller Mills Story,,2015-10-03 19:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,BEC83629CB8134F6,"Oct 2015 - Saturday Afternoon Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/fc4a6feb-c39f-4cbf-b0d4-aa940051d9ca/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944353,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14200,,28885947,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 20:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,6B9BE592D55E457F,"Oct 2015 - Saturday Afternoon Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/ecba8658-fb70-48dd-b7d7-aa940051ba3e/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944362,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14202,,28886156,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 21:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,BCE480CCE3FF0048,America's Real Deal,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/5f264715-5b66-4bf5-95f2-aa9400519e53/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944344,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14204,,28886104,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-03 23:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,9A79F9CDA774E97E,"Oct 2015 - Sunday Morning Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/0306d5d9-c443-4240-a3f5-aa9400518660/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944334,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14206,,28885939,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-04 16:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,39429097B07D3138,"Oct 2015 - Sunday Morning Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/ccf87491-83f0-410e-897e-aa94005165ec/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944321,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14208,,28886148,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-04 17:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,4C740757D22DBA07,Kenneth Brailsford: My Life Encapsulated,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/4c144699-2726-4c86-b32d-aa9400514a86/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944261,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14210,,28886146,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-04 19:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,AD37B1F9CB35912C,"Oct 2015 - Sunday Afternoon Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/751ce201-4f02-48cb-ab7f-aa940051321b/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944283,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14212,,28885943,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-04 20:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,0D4037BD6C890774,"Oct 2015 - Sunday Afternoon Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/ad895281-1841-4901-ba36-aa940051125c/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944233,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14214,,28886152,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2015-10-04 21:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,36B5AC2A9111C09F,A New Approach to Dating in the 21st Century,,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/3a08b590-9cd6-451b-9f69-aa940050f622/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944252,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14216,,28885945,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,New Approach to Dating in the 21st Century,,2015-10-04 22:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,71642B519B4DDC38,"The Church of Jesus Christ of Latter-day Saints General Conference Podcast for Saturday, April 02, 2016",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/c6385081-6a05-4e3e-96d8-aa940050de9f/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944156,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14218,,14494265,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,"Church of Jesus Christ of Latter-day Saints General Conference Podcast for Saturday, April 02, 2016",,2016-04-02 15:00:00,Podcast,,1801000,,,KSL Newsradio
2022-01-04 02:36:34,,8C4C1A01D96D1F3E,"Apr 2016 - Saturday Morning Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/44b581d2-a06f-4617-89e7-aa940050d1eb/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944271,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14220,,28886152,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2016-04-02 16:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,FBADCA87417E7A97,"Apr 2016 - Saturday Morning Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/4daed708-3ef9-4847-a1a6-aa940050b171/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944176,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14222,,28885943,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2016-04-02 17:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,1CDA84A5F45ABB45,"Apr 2016 - Saturday Afternoon Session, Hour 1",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/13c7d4fa-a292-4c89-83ec-aa9400509276/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944169,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14224,,28886156,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2016-04-02 20:00:00,Podcast,,3600000,,,KSL Newsradio
2022-01-04 02:36:34,,0BE591E1ECF80D4A,"Apr 2016 - Saturday Afternoon Session, Hour 2",,True,,,,True,https://traffic.omny.fm/d/clips/61af0f78-644a-4500-9792-a89500ea78e5/cac95f8c-8d20-4b32-82d3-aa94004aecbf/50073a8c-bae0-4a21-bc41-aa94005079bc/audio.mp3?utm_source=Podcast&in_playlist=4daa6274-ed83-42c4-b5d9-aa94004aecc4&t=1563944142,Church of Jesus Christ of Latter-day Saints General Conference Podcast,,14226,,28885947,,,URL,The Church of Jesus Christ of Latter-day Saints General Conference Podcast,,,2016-04-02 21:00:00,Podcast,,3600000,,,KSL Newsradio
