date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-01-02 01:39:05,5DE7C3C605F41205,Genesis 24-27 | February 21-27 - Episode 9,,True,,,True,,https://www.buzzsprout.com/800873/10107851-genesis-24-27-february-21-27-episode-9.mp3,,38848,,16636456,,,URL,Talk of Him,,,2022-02-20 08:00:00,Podcast,,1384000,,,
2023-01-02 01:39:05,48FE573D19AD3E17,Real Talk & Friends - David Thompson,,True,,,True,,https://www.buzzsprout.com/800873/10137504-real-talk-friends-david-thompson.mp3,,38850,,39208752,,,URL,Talk of Him,,,2022-02-25 01:00:00,Podcast,,3265000,,,
2023-01-02 01:39:05,C62D2C9771B2E01F,Genesis 28-33 | February 28-March 6 - Episode 10,,True,,,True,,https://www.buzzsprout.com/800873/10149581-genesis-28-33-february-28-march-6-episode-10.mp3,,38852,,18573312,,,URL,Talk of Him,,,2022-02-27 08:00:00,Podcast,,1546000,,,
2023-01-02 01:39:05,3A0E6E8586448739,Genesis 37-41 | March 7-13 - Episode 11,,True,,,True,,https://www.buzzsprout.com/800873/10149604-genesis-37-41-march-7-13-episode-11.mp3,,38854,,15479915,,,URL,Talk of Him,,,2022-03-06 08:00:00,Podcast,,1288000,,,
2023-01-02 01:39:05,20C0E416E7E2ED47,Genesis 42-50 | March 14-20 - Episode 12,,True,,,True,,https://www.buzzsprout.com/800873/10238909-genesis-42-50-march-14-20-episode-12.mp3,,38856,,18086581,,,URL,Talk of Him,,,2022-03-13 08:00:00,Podcast,,1505000,,,
2023-01-02 01:39:05,EC40723A8DF114F7,Exodus 1-6 | March 21-27 - Episode 13,,True,,,True,,https://www.buzzsprout.com/800873/10281169-exodus-1-6-march-21-27-episode-13.mp3,,38858,,18142915,,,URL,Talk of Him,,,2022-03-20 07:00:00,Podcast,,1510000,,,
2023-01-02 01:39:05,92610FC9C0C9C19F,Real Talk & Friends - Tamara Hall,,True,,,True,,https://www.buzzsprout.com/800873/10313968-real-talk-friends-tamara-hall.mp3,,38860,,35160091,,,URL,Talk of Him,,,2022-03-24 22:00:00,Podcast,,2928000,,,
2023-01-02 01:39:05,8566D053C5BE8F52,Exodus 7-13 | March 28 - April 3rd - Episode 14,,True,,,True,,https://www.buzzsprout.com/800873/10324150-exodus-7-13-march-28-april-3rd-episode-14.mp3,,38862,,18843429,,,URL,Talk of Him,,,2022-03-27 07:00:00,Podcast,,1568000,,,
2023-01-02 01:39:05,00919347283004F0,Exodus 14-17 | April 4-10 - Episode 15,,True,,,True,,https://www.buzzsprout.com/800873/10366911-exodus-14-17-april-4-10-episode-15.mp3,,38864,,19212751,,,URL,Talk of Him,,,2022-04-03 07:00:00,Podcast,,1599000,,,
2023-01-02 01:39:05,8CB093854600996A,*Special Easter Episode* He Will Swallow Up Death in Victory | April 11-17 - Episode 16,,True,,,True,,https://www.buzzsprout.com/800873/10409469-special-easter-episode-he-will-swallow-up-death-in-victory-april-11-17-episode-16.mp3,,38866,,15094395,,,URL,Talk of Him,,,2022-04-10 07:00:00,Podcast,,1256000,,,
