date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-01-04 02:36:31,51733D69DE195677,"Hot Mess Mom's are Back:  Writing Styles, Chipoo's and Chicken's Sarah McConkie and Aspen Hadley",,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/c3d73c57-d1e2-4036-9756-e62164cc9e19/sarah-mcconkie-final-with-instagram-giveaway_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12772,,64433049,,URL,Everyday Saints,,,2020-03-09 16:21:30,Podcast,,4027000,,,"Valerie Loveless, Sarah McConkie, Aspen Hadley"
2022-01-04 02:36:31,EC61578E9F6C8F4F,Discovering the Sacred Grove with Susan McCloud,,True,,2020-04-12 20:43:14,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/d4b713db-7de1-47ef-b4cf-5056678d8d54/susan-mccloud-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12774,,47886881,,URL,Everyday Saints,,,2020-03-16 06:00:05,Podcast,,2993000,3669547394,,"Valerie Loveless, Susan Evans McCloud"
2022-01-04 02:36:31,08FE929398931B95,Visions of Heaven Audiobook Sample,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/9bb819c8-6b69-4d0a-9189-7a1d835f8981/visions-of-heaven-sample_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12776,,36400109,,URL,Everyday Saints,,,2020-03-23 22:03:02,Podcast,,2275000,,,"Lucy Bradford, Valerie Loveless"
2022-01-04 02:36:31,2D8A68FD7BAB7269,"Ideas, and Tips From a Teacher on Teaching Your Kids at Home",,True,,2020-04-03 16:39:23,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/a7a7dff6-416f-483f-ad2f-a8f83756b105/sierra-wilson_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12778,,30391234,,URL,Everyday Saints,,,2020-03-30 19:21:09,Podcast,,1899000,3668755163,,Sierra Wilson
2022-01-04 02:36:31,5650E4DAFF774B45,Finding Hope with Domestic Violence: Shannon Symmonds,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/41ad1e4d-fe74-4776-a829-5edc5efd6a72/shannon-symonds-emergency-podcast_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12780,,44933338,,URL,Everyday Saints,,,2020-04-06 17:59:02,Podcast,,2808000,,,"Shannon Symonds, Valerie Loveless"
2022-01-04 02:36:31,0975363D26919861,"Fireside, a night with David Ridges: Signs of the Times!",,True,,2020-06-17 13:38:43,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/2ebdf4a9-9e97-485a-88dc-1ae87fb8738a/a-night-with-david-ridges_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12782,,65146506,,URL,Everyday Saints,,,2020-04-13 15:48:47,Podcast,,4072000,3675224323,,David Ridges
2022-01-04 02:36:31,B1E0BD81226DCBD1,Divorce in Zion: Reg Christensen,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/16a70ec4-9c21-4365-9e8b-b91166c0e9a7/reg-christiansen_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12784,,66861810,,URL,Everyday Saints,,,2020-04-20 20:07:21,Podcast,,4179000,,,"Reg Christensen, Valerie Loveless"
2022-01-04 02:36:31,29E44B9780D6E360,FBI Agent Moonlighting as a Bishop,,True,,2020-05-29 21:45:01,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/068f0730-c129-40c5-83c5-3bbf1f142695/agent-bishop_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12786,,63513121,,URL,Everyday Saints,,,2020-05-07 16:45:19,Podcast,,3970000,3673611901,,Mike McPheters
2022-01-04 02:36:31,F07C61660B8414E9,Glimpsing Eternity: How our perspectives can better line up with Gods.,,True,,2020-05-26 17:09:50,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/8143cad7-cb10-4ab0-a3ed-a714f616e791/dwight-monson_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12788,,45174326,,URL,Everyday Saints,,,2020-05-11 06:00:08,Podcast,,2823000,3673336190,,"Dwight Monson, Valerie Loveless"
2022-01-04 02:36:31,BB01BE1CB6A63AEB,Angry with God?,,True,,,True,https://cdn.simplecast.com/audio/14f821/14f8212a-0f65-4e66-89f3-e38f5d547ebe/3bc04f64-8113-4460-aa50-5d9cfddf39d5/scott-frazer-final_tc.mp3?aid=rss_feed&feed=gYmLzuwR,,12790,,43978127,,URL,Everyday Saints,,,2020-05-18 17:42:08,Podcast,,2749000,,,"Scott Frazer, Valerie Loveless"
