date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,sort_album,file_folder_count,track_id,play_count,size,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-08-20 21:46:15,7C35888662F00172,1 Kings 17-19 - Heard,,True,,,True,,,https://mcdn.podbean.com/mf/web/ve2e5x/26_-_1_Kings_17-196upns.mp3,Scripture Study Project,,37404,,29959196,,URL,The Scripture Study Project,,2022-06-27 01:33:19,Podcast,,1591000,,,Zach and Krista
2022-08-20 21:46:15,F960CD0E007D438D,2 Kings 2-7 - Unprecedented,,True,,,True,,,https://mcdn.podbean.com/mf/web/g6cpbu/27_-_2_Kings_2-7a8k2l.mp3,Scripture Study Project,,37406,,16412406,,URL,The Scripture Study Project,,2022-07-03 22:13:37,Podcast,,857000,,,Zach and Krista
2022-08-20 21:46:15,3F58E7C0C14CFA97,2 Kings 17-25 - Turn,,True,,,True,,,https://mcdn.podbean.com/mf/web/zjf5ti/28_-_2_Kings_17-25b1p9n.mp3,Scripture Study Project,,37408,,17470856,,URL,The Scripture Study Project,,2022-07-08 12:33:00,Podcast,,926000,,,Zach and Krista
2022-08-20 21:46:15,514A62559E33DD62,"Ezra, Nehemiah - Work",,True,,,True,,,https://mcdn.podbean.com/mf/web/y99jjh/29_-_Ezra_Nehemiah8aolo.mp3,Scripture Study Project,,37410,,20969281,,URL,The Scripture Study Project,,2022-07-16 02:19:32,Podcast,,1122000,,,Zach and Krista
2022-08-20 21:47:06,F6E98FEC8A959BC3,Esther - Scepter,MPEG audio file,True,148,2022-08-21 19:25:50,,"Years ago in a seminary class where we were studying a scriptural account of a woman, one of the young men blurted out that he felt the lesson didn't apply to the boys in the class because it was about a woman in the scriptures. Immediately one of the old",232,https://mcdn.podbean.com/mf/web/eya72p/30_-_Estherasg9y.mp3,Scripture Study Project,,37466,1,17685001,,URL,The Scripture Study Project,2022-08-20 21:47:06,2022-07-23 03:18:04,Podcast,44100,949000,3743933150,2022,Zach and Krista
2022-08-20 21:47:12,F62FA31F97BB39FD,Job - Perfect,MPEG audio file,True,149,2022-08-21 01:01:19,,"One thing that took getting used to as I prepared for a mission to Germany was the Germany fairy tale. Contrary to many romantic tales where heroes prevail against evil and receive rewards for their efforts, Germany fairy tales contain stories where good ",233,https://mcdn.podbean.com/mf/web/xh3dbd/31_-_Job9ewc7.mp3,Scripture Study Project,,37650,1,22761458,,URL,The Scripture Study Project,2022-08-20 21:47:12,2022-08-01 03:56:16,Podcast,44100,1218000,3743866879,2022,Zach and Krista
2022-08-20 21:46:15,15F011FF2AEAAADB,Psalms - Blessed,,True,,2022-08-11 14:42:58,,,,https://mcdn.podbean.com/mf/web/6zuyhn/32_-_Psalmsaraf4.mp3,Scripture Study Project,,37412,1,31961608,,URL,The Scripture Study Project,,2022-08-08 02:31:16,Podcast,,1695000,3743052178,,Zach and Krista
2022-09-03 17:53:23,2332923372EC5F0F,Proverbs - Wisdom,MPEG audio file,True,148,2022-09-17 19:35:18,,"	·  One of my favorite things about learning from the Lord is that He teaches with images, stories, and symbols. I learned this week that the Hebrew word ""mashawl"" translated in verse 1 as ""proverb"" is translated in many other places as ""parable"". In othe",235,https://mcdn.podbean.com/mf/web/eqpbps/33_-_Proverbs69cdf.mp3,Scripture Study Project,,37726,1,19246897,,URL,The Scripture Study Project,2022-09-03 17:53:23,2022-08-27 03:43:08,Podcast,44100,1035911,3746266518,2022,Zach and Krista
2022-09-03 17:54:27,2CA83A783B1F37BF,Isaiah 1-12 - Delight,MPEG audio file,True,147,2022-09-17 20:02:29,,"Some commentators have described the book of Isaiah the climactic book of the Hebrew Bible or Old Testament. Isaiah's writings were certainly important to many later writers, including Nephi, Abinadi, Mormon, and Jesus Christ himself. When describing his ",236,https://mcdn.podbean.com/mf/web/scvhsd/34_-_Isaiah_1-128hezk.mp3,Scripture Study Project,,37748,1,32994303,,URL,The Scripture Study Project,2022-09-03 17:54:27,2022-09-02 12:00:00,Podcast,44100,1785913,3746268149,2022,Zach and Krista
2022-09-10 17:54:51,C875CBF1AF44A61A,Isaiah 13-35 - Fat Things,MPEG audio file,True,146,2022-09-18 01:23:24,,"When Krista and I were first married she introduced me to the idea of ""empty calories""--foods that you could eat but that would give little to no nutrition (this was how she described many of the things I had grown used to eating in college). This week we",237,https://mcdn.podbean.com/mf/web/8kk474/35_-_Isaiah_13-358fw9i.mp3,Scripture Study Project,,37792,1,32152850,,URL,The Scripture Study Project,2022-09-10 17:54:51,2022-09-10 00:36:00,Podcast,44100,1755559,3746287404,2022,Zach and Krista
2022-11-27 02:10:41,88570C35245D80E9,Isaiah 40-49 - Comfort,,True,,2022-09-28 23:53:07,,,,https://mcdn.podbean.com/mf/web/immkn3/36_-_Isaiah_40-49aarhq.mp3,Scripture Study Project,,38324,1,30411404,,URL,The Scripture Study Project,,2022-09-18 01:55:44,Podcast,,1615000,3747232387,,Zach and Krista
2022-11-27 02:10:41,55CF265D22C58793,Isaiah 50-57 - Servant,,True,,2022-11-18 04:00:03,,,,https://mcdn.podbean.com/mf/web/8fvn33/37_-_Isaiah_50-577i3jz.mp3,Scripture Study Project,,38326,1,34585946,,URL,The Scripture Study Project,,2022-09-23 15:13:09,Podcast,,1793000,3751563603,,Zach and Krista
2022-11-27 02:10:41,16D9CDE0F38C4FF9,Isaiah 58-66 - Ways,,True,,2022-11-18 03:59:58,,,,https://mcdn.podbean.com/mf/web/9qm4re/38_-_Isaiah_58-668cwni.mp3,Scripture Study Project,,38328,1,31995755,,URL,The Scripture Study Project,,2022-09-29 19:33:00,Podcast,,1757000,3751563598,,Zach and Krista
2022-11-27 02:10:41,AD3A75CAA7F4079F,Jeremiah 1-20: Derision,,True,,2022-11-18 03:59:55,,,,https://mcdn.podbean.com/mf/web/gxzv2a/39_-_Jeremiah_1-2085hiu.mp3,Scripture Study Project,,38330,1,30898243,,URL,The Scripture Study Project,,2022-10-07 20:52:18,Podcast,,1710000,3751563595,,Zach and Krista
2022-11-27 02:10:41,6556E6E06695262C,Jeremiah 30-Lamentations: Shepherd,,True,,2022-11-18 03:59:49,,,,https://mcdn.podbean.com/mf/web/s68pn6/40_-_Jeremiah_30-Lamentations92mxa.mp3,Scripture Study Project,,38332,1,32584391,,URL,The Scripture Study Project,,2022-10-17 03:45:08,Podcast,,1784000,3751563589,,Zach and Krista
2022-11-27 02:10:41,856BF64585ED0715,Ezekiel - Watch,,True,,2022-11-18 03:59:46,,,,https://mcdn.podbean.com/mf/web/j6nzir/41_-_Ezekiel6zi3v.mp3,Scripture Study Project,,38334,1,31096595,,URL,The Scripture Study Project,,2022-10-21 12:56:00,Podcast,,1710000,3751563586,,Zach and Krista
2022-11-27 02:10:41,4DBDDAFDDBF98EE4,Daniel 1-6 - Excellent,,True,,2022-11-05 23:27:35,,,,https://mcdn.podbean.com/mf/web/84rti5/42_-_Daniel9n42h.mp3,Scripture Study Project,,38336,1,27964740,,URL,The Scripture Study Project,,2022-10-31 02:08:07,Podcast,,1456000,3750514055,,Zach and Krista
2022-11-27 02:10:51,17222744BD5E7B57,Hosea-Joel - Meaning in the Minor Prophets,MPEG audio file,True,147,2022-11-24 00:52:21,True,"Recently I heard a description of some of the reasons why members of the Church have struggled or are struggling with their faith. For a small group, they struggle because they no longer believe the Church is true. For a larger group, they struggle becaus",245,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The Scripture Study Project/245 Hosea-Joel - Meaning in the Mino.mp3,Scripture Study Project,4,38460,,30402736,1,File,The Scripture Study Project,2022-11-27 02:10:51,2022-11-10 22:00:44,Podcast,44100,1653760,3752070741,2022,Zach and Krista
2022-11-27 02:12:16,1F9F826428A0BB36,Amos-Obadiah - Savior(s),MPEG audio file,True,138,2022-11-25 23:01:01,True,"I remember years ago watching an episode of a hidden camera tv show where actors acted out a scene where one man, dressed as someone living on the streets, was given money by other only to have that money stolen by some mocking teenagers. The episode focu",246,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The Scripture Study Project/246 Amos-Obadiah - Savior(s).mp3,Scripture Study Project,4,38488,,29003823,1,File,The Scripture Study Project,2022-11-27 02:12:16,2022-11-12 02:45:01,Podcast,44100,1668989,3752236861,2022,Zach and Krista
2022-11-27 02:13:18,ED2FD75FA18D5A16,Jonah-Micah - Flea,MPEG audio file,True,151,2022-12-16 13:40:32,True,The story of Jonah is a masterpiece of scriptural story that weaves together a very human and relatable character in Jonah with a compelling illustration of the true character of the Lord interlaced with suspense and surprise. It may be one of the best bo,247,file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The Scripture Study Project/247 Jonah-Micah - Flea.mp3,Scripture Study Project,4,38512,,27357912,1,File,The Scripture Study Project,2022-11-27 02:13:18,2022-11-18 03:20:00,Podcast,44100,1440130,3754017632,2022,Zach and Krista
