date_added,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,comments,location,sort_album,file_folder_count,track_id,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist,composer
2022-01-04 02:36:34,34C284509C4D5D03,Ep. 217: JJ Virgin On The Things You Must Know About Health & Nutrition,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._217_-_JJ_Virgin_On_The_Things_You_Must_Know_About_Health__Nutrition.mp3?dest-id=246682,SuperHuman Academy Podcast,,13520,40757150,,,URL,The SuperHuman Academy Podcast,,2019-03-19 11:00:00,Podcast,,3161000,,,,
2022-01-04 02:36:34,28F52A6DC0DAEC81,Ep. 218: How Passion Really Works & How To Utilize It W/ Brad Stulberg & Steve Magness,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._218_-_How_Passion_Really_Works__How_To_Utilize_It_With_Brad_Stulberg__Steve_Magness.mp3?dest-id=246682,SuperHuman Academy Podcast,,13522,39624607,,,URL,The SuperHuman Academy Podcast,,2019-03-26 11:00:00,Podcast,,2628000,,,,
2022-01-04 02:36:34,FEDED66E74466AF5,Ep. 219: How To Figure Out Your Nutrition In The Modern World W/ Dr. David Friedman,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._219_-_How_To_Figure_Out_Your_Nutrition_In_The_Modern_World_With_Dr._David_Friedman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13524,36828064,,,URL,The SuperHuman Academy Podcast,,2019-04-02 10:00:00,Podcast,,2833000,,,,
2022-01-04 02:36:34,7B8AD664345C2E95,Ep. 220: How To Make The Leap Of Your Life And Thrive W/ Tommy Baker,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._220_-_How_To_Make_The_Leap_Of_Your_Life_And_Thrive_With_Tommy_Baker.mp3?dest-id=246682,SuperHuman Academy Podcast,,13526,32433633,,,URL,The SuperHuman Academy Podcast,,2019-04-09 10:00:00,Podcast,,2467000,,,,
2022-01-04 02:36:34,1801AE326AE6F007,Ep. 221: Hal Elrod On Achieving Your Dreams With The Miracle Equation,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._221_-_Hal_Elrod_On_Achieving_Your_Dreams_With_The_Miracle_Equation.mp3?dest-id=246682,SuperHuman Academy Podcast,,13528,45211629,,,URL,The SuperHuman Academy Podcast,,2019-04-16 10:00:00,Podcast,,3532000,,,,
2022-01-04 02:36:34,C9E1E4E361424D79,Ep. 222: How To Take Control Of Your Personal & Business Finances W/ Diana House,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._222_-_How_To_Take_Control_Of_Your_Personal__Business_Finances_With_Diana_House.mp3?dest-id=246682,SuperHuman Academy Podcast,,13530,41087783,,,URL,The SuperHuman Academy Podcast,,2019-04-23 10:00:00,Podcast,,3188000,,,,
2022-01-04 02:36:34,FD3D5ABA5CEE5584,Ep. 223: The Foundation For A Healthy Body: Oral Health W/ Trina Felber,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._223_-_The_Foundation_For_A_Healthy_Body_-_Oral_Health.mp3?dest-id=246682,SuperHuman Academy Podcast,,13532,39151203,,,URL,The SuperHuman Academy Podcast,,2019-04-30 10:00:00,Podcast,,3027000,,,,
2022-01-04 02:36:34,352174C9EB59FA17,Ep. 224: How To Achieve Financial & Location Independence W/ Shlomo Freund,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._224_-_How_To_Achieve_Financial__Location_Independence_With_Shlomo_Freund.mp3?dest-id=246682,SuperHuman Academy Podcast,,13534,34411877,,,URL,The SuperHuman Academy Podcast,,2019-05-07 10:00:00,Podcast,,2632000,,,,
2022-01-04 02:36:34,B00B58983D207D2B,Ep. 225: Disrupting Your Life & Sailing The World W/ Caspar Craven,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._225_-_Disrupting_Your_Life_Sailing_The_World_With_Caspar_Craven.mp3?dest-id=246682,SuperHuman Academy Podcast,,13536,33090430,,,URL,The SuperHuman Academy Podcast,,2019-05-14 10:00:00,Podcast,,2522000,,,,
2022-01-04 02:36:34,5F472231AF658474,"Ep. 226: Staying Honest To And Loving Yourself W/ Kristina Mand-Lakhiani, Mindvalley Co-Founder",,True,,,2019-06-11 21:16:03,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._226_-_Staying_Honest_To_And_Loving_Yourself_With_Kristina_Mand-Lakhiani_Mindvalley_Co-Founder.mp3?dest-id=246682,SuperHuman Academy Podcast,,13538,33499906,,,URL,The SuperHuman Academy Podcast,,2019-05-21 10:00:00,Podcast,,2556000,3643110963,,,
2022-01-04 02:36:34,FB24F638DCB38248,Ep. 227: How To Be Happier And More Productive By Working Remotely W/ Liam Martin,,True,,,2019-06-20 14:46:31,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._227_-_How_To_Be_Happier_And_More_Productive_By_Working_Remotely_With_Liam_Martin.mp3?dest-id=246682,SuperHuman Academy Podcast,,13540,58363788,,,URL,The SuperHuman Academy Podcast,,2019-05-28 10:00:00,Podcast,,2345000,3643865191,,,
2022-01-04 02:36:34,19313ED34797CB19,Ep. 228: Tucker Max On Why Writing A Book Is So Important And What It Really Takes To Write One,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._228_-_Tucker_Max_On_Why_Writing_A_Book_Is_So_Important_And_What_It_Really_Takes_To_Write_One.mp3?dest-id=246682,SuperHuman Academy Podcast,,13542,65852000,,,URL,The SuperHuman Academy Podcast,,2019-06-04 10:00:00,Podcast,,2657000,,,,
2022-01-04 02:36:34,E4FAD227556DCD2B,Ep. 229: The Ultimate Strategy To Maintaining And Growing Your Network W/ Zvi Band,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._229_-_The_Ultimate_Strategy_To_Maintaining_And_Growing_Your_Network_With_Zvi_Band.mp3?dest-id=246682,SuperHuman Academy Podcast,,13544,57056075,,,URL,The SuperHuman Academy Podcast,,2019-06-11 10:00:00,Podcast,,2291000,,,,
2022-01-04 02:36:34,30AE097CCB8316DE,Ep. 230: Achieving Financial Independence & Living The Life You Want W/ Michael Rosehart,,True,,,2019-08-07 13:19:57,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._230_-_Achieving_Financial_Independence__Living_The_Life_You_Want_With_Mike_Rosehart.mp3?dest-id=246682,SuperHuman Academy Podcast,,13546,78047107,,,URL,The SuperHuman Academy Podcast,,2019-06-18 10:00:00,Podcast,,3166000,3648007197,,,
2022-01-04 02:36:34,11AB5679E932A838,Ep. 231: Dr. Boris Konrad On The Skill And Neuroscience Behind Memory Techniques,,True,,,2019-08-26 14:26:50,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._231_-_Dr._Boris_Konrad_On_The_Skill_And_Neuroscience_Behind_Memory_Techniques.mp3?dest-id=246682,SuperHuman Academy Podcast,,13548,35894454,,,URL,The SuperHuman Academy Podcast,,2019-06-25 12:08:51,Podcast,,2820000,3649652810,,,
2022-01-04 02:36:34,DADF5CDEFECE835F,"Ep. 232: Thriving Under Pressure & Memory Techniques W/ John Graham, U.S. Memory Champion",,True,,,2019-08-28 19:25:49,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._232_-_Thriving_Under_Pressure__Memory_Techniques_With_John_Graham_U.S._Memory_Champion.mp3?dest-id=246682,SuperHuman Academy Podcast,,13550,35792301,,,URL,The SuperHuman Academy Podcast,,2019-07-02 10:00:00,Podcast,,2811000,3649843549,,,
2022-01-04 02:36:34,9A94592649F74C8D,Ep. 233: Essential Oils: Everything You Need To Know W/ Melyna Harrison,,True,,,2019-09-13 18:24:55,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._233_-_Essential_Oils_-_Everything_You_Need_To_Know_With_Melyna_Harrison.mp3?dest-id=246682,SuperHuman Academy Podcast,,13552,38354274,,,URL,The SuperHuman Academy Podcast,,2019-07-09 10:00:00,Podcast,,3025000,3651222295,,,
2022-01-04 02:36:34,C7D1253BEB86EA45,"Ep. 234: Getting Your Digital Life Under Control W/ Maya Yizhaky, Digital Zen Expert",,True,,,2019-07-25 19:05:44,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._234_-_Getting_Your_Digital_Life_Under_Control_With_Maya_Yizhaky_Digital_Zen_Expert.mp3?dest-id=246682,SuperHuman Academy Podcast,,13554,47400665,,,URL,The SuperHuman Academy Podcast,,2019-07-16 10:00:00,Podcast,,3778000,3646904744,,,
2022-01-04 02:36:34,F89AF170D972A6F8,Ep. 235: Retraining And Taking Control Of Our Breathing W/ Marco Tesi,,True,,,2019-09-17 17:43:11,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._235_-_Retraining_And_Taking_Control_Of_Our_Breathing_W_Marco_Tesi.mp3?dest-id=246682,SuperHuman Academy Podcast,,13556,27387122,,,URL,The SuperHuman Academy Podcast,,2019-07-23 10:00:00,Podcast,,2111000,3651565391,,,
2022-01-04 02:36:34,81E764FF59189C27,Ep. 236: The Mindset And Mentality To Physically Perform At A High Level W/ Ryan Hall,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._236_-_The_Mindset_And_Mentality_To_Physically_Perform_At_A_High_Level_With_Ryan_Hall.mp3?dest-id=246682,SuperHuman Academy Podcast,,13558,32776372,,,URL,The SuperHuman Academy Podcast,,2019-07-30 10:00:00,Podcast,,2560000,,,,
2022-01-04 02:36:34,0781E8B75F86C012,Ep. 237: Tackling Amazing Learning Challenges Through Ultralearning W/ Scott Young,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._237_-_Tackling_Amazing_Learning_Challenges_Through_Ultralearning_With_Scott_Young.mp3?dest-id=246682,SuperHuman Academy Podcast,,13560,40983631,,,URL,The SuperHuman Academy Podcast,,2019-08-06 10:00:00,Podcast,,3244000,,,,
2022-01-04 02:36:34,26D0C46310DC77C6,Ep. 238: Transforming Our Relationship With Money W/ Aggie Kowalski,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._238_-_Transforming_Our_Relationship_With_Money_With_Aggie_Kowalski.mp3?dest-id=246682,SuperHuman Academy Podcast,,13562,35627386,,,URL,The SuperHuman Academy Podcast,,2019-08-13 10:00:00,Podcast,,2797000,,,,
2022-01-04 02:36:34,A6634EE91A86D949,Ep. 239: Tailoring Your Health And Fitness To Fit Your Own Needs W/ Kathleen Trotter,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._239_-_Tailoring_Your_Health_And_Fitness_To_Fit_Your_Own_Needs_With_Kathleen_Trotter.mp3?dest-id=246682,SuperHuman Academy Podcast,,13564,33473003,,,URL,The SuperHuman Academy Podcast,,2019-08-20 10:00:00,Podcast,,2618000,,,,
2022-01-04 02:36:34,1AE8E862307D8065,Ep. 240: Deeply Optimizing Your Health And Becoming Unstoppable W/ David Hauser,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._240_-_Deeply_Optimizing_Your_Health_And_Becoming_Unstoppable_With_David_Hauser.mp3?dest-id=246682,SuperHuman Academy Podcast,,13566,32069504,,,URL,The SuperHuman Academy Podcast,,2019-08-27 10:00:00,Podcast,,2501000,,,,
2022-01-04 02:36:34,779BE8CEA40CA18A,Ep. 241: Why Your Biology Affects Your Productivity That Much W/ Kate Northrup,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._241_-_Why_Your_Biology_Affects_Your_Productivity_That_Much_With_Kate_Northrup.mp3?dest-id=246682,SuperHuman Academy Podcast,,13568,36288491,,,URL,The SuperHuman Academy Podcast,,2019-09-03 10:00:00,Podcast,,2852000,,,,
2022-01-04 02:36:34,582F574311E66CD0,BONUS Episode - The Only Skill That Matters - Jonathan Reads From His New Book!,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/BONUS_Episode_-_The_Only_Skill_That_Matters_-_Jonathan_Reads_From_His_New_Book.mp3?dest-id=246682,SuperHuman Academy Podcast,,13570,16957013,,,URL,The SuperHuman Academy Podcast,,2019-09-03 11:00:00,Podcast,,1241000,,,,
2022-01-04 02:36:34,05D1D10E7FA55141,Ep. 242: Nir Eyal On Defeating Distractions The Right Way And Becoming Indistractable,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._242_-_Nir_Eyal_On_Defeating_Distractions_The_Right_Way_And_Becoming_Indistractable.mp3?dest-id=246682,SuperHuman Academy Podcast,,13572,41737519,,,URL,The SuperHuman Academy Podcast,,2019-09-10 10:00:00,Podcast,,3306000,,,,
2022-01-04 02:36:34,A017923A88D91E60,Ep. 243: Jerzy Gregorek On Establishing Standards Of Mastery And Meeting Them,,True,,,2019-10-09 16:12:29,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._243_-_Jerzy_Gregorek_On_Establishing_Standards_Of_Mastery_And_Meeting_Them.mp3?dest-id=246682,SuperHuman Academy Podcast,,13574,37133317,,,URL,The SuperHuman Academy Podcast,,2019-09-17 10:00:00,Podcast,,2923000,3653460749,,,
2022-01-04 02:36:34,D29DBD5B48D1023F,Ep. 244: Preventing Diseases And Achieving Extraordinary Wellness W/ Dr. Ann Shippy,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._244_-_Preventing_Diseases_And_Achieving_Extraordinary_Wellness_With_Dr._Ann_Shippy.mp3?dest-id=246682,SuperHuman Academy Podcast,,13576,35149976,,,URL,The SuperHuman Academy Podcast,,2019-09-24 10:00:00,Podcast,,2758000,,,,
2022-01-04 02:36:34,72A9DF7CFCD03709,Ep. 245: Dr. Stephen Cabral On Identifying And Fixing The Root Causes Of Your Health,,True,,,2019-11-06 15:08:57,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._245_-_Dr._Stephen_Cabral_On_Identifying_And_Fixing_The_Root_Causes_Of_Your_Health.mp3?dest-id=246682,SuperHuman Academy Podcast,,13578,33749391,,,URL,The SuperHuman Academy Podcast,,2019-10-01 10:00:00,Podcast,,2641000,3655872537,,,
2022-01-04 02:36:34,1E81BAC96FB28621,Ep. 246: Controlling Our Physiology Through Our Breathing W/ Niraj Naik,,True,,,2019-11-13 15:09:03,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._246_-_Controlling_Our_Physiology_Through_Our_Breathing_With_Niraj_Naik.mp3?dest-id=246682,SuperHuman Academy Podcast,,13580,39010653,,,URL,The SuperHuman Academy Podcast,,2019-10-08 10:00:00,Podcast,,3079000,3656477343,,,
2022-01-04 02:36:34,5AB61D4386039F88,"Ep. 247: Going Deep On Coaching, Raising Children, And Esoterism W/ Sean McCormick",,True,,,2019-10-29 12:07:49,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._247_-_Going_Deep_On_Coaching_Raising_Children_And_Esoterism_With_Sean_McCormick.mp3?dest-id=246682,SuperHuman Academy Podcast,,13582,43406139,,,URL,The SuperHuman Academy Podcast,,2019-10-15 10:00:00,Podcast,,3446000,3655174069,,,
2022-01-04 02:36:34,FF70BCAB98CA17F2,Ep. 248: The Future Of The Education System & What That Means For Us W/ Kevin Stoller,,True,,,2019-11-13 19:59:30,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._248_-_The_Future_Of_The_Education_System__What_That_Means_For_Us_With_Kevin_Stoller.mp3?dest-id=246682,SuperHuman Academy Podcast,,13584,30855440,,,URL,The SuperHuman Academy Podcast,,2019-10-22 10:00:00,Podcast,,2400000,3656494770,,,
2022-01-04 02:36:34,EF1264FF4858231F,Ep. 249: Realizing Your Full Potential & Learning To Invest Your Energy W/ Matt Ward,,True,,,2019-11-12 23:12:25,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._249_-_Realizing_Your_Full_Potential__Learning_To_Invest_Your_Energy_With_Matt_Ward.mp3?dest-id=246682,SuperHuman Academy Podcast,,13586,29374953,,,URL,The SuperHuman Academy Podcast,,2019-10-29 11:00:00,Podcast,,2276000,3656419945,,,
2022-01-04 02:36:34,3FF3CBAE8EB21C43,Ep. 250: Developing Social Confidence And Leading A Meaningful Life W/ Myke Macapinlac,,True,,,2020-01-02 15:46:57,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._250_-_Developing_Social_Confidence_And_Leading_A_Meaningful_Life_With_Myke_Macapinlac.mp3?dest-id=246682,SuperHuman Academy Podcast,,13588,32608364,,,URL,The SuperHuman Academy Podcast,,2019-11-05 11:00:00,Podcast,,2546000,3660799617,,,
2022-01-04 02:36:34,93267E45FC2D48A7,Ep. 251: How To Always Identify The Highest Value Thing You Can Do W/ Pete Mockaitis,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._251_-_How_To_Always_Identify_The_Highest_Value_Thing_You_Can_Do_With_Pete_Mockaitis.mp3?dest-id=246682,SuperHuman Academy Podcast,,13590,31499308,,,URL,The SuperHuman Academy Podcast,,2019-11-12 11:00:00,Podcast,,2453000,,,,
2022-01-04 02:36:34,8A01D5DC2997FB33,Ep. 252: Deeply Understanding The Chemical Side Of Our Brains W/ Roy Krebs,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._252_-_Deeply_Understanding_The_Chemical_Side_Of_Our_Brains_With_Roy_Krebs.mp3?dest-id=246682,SuperHuman Academy Podcast,,13592,37570693,,,URL,The SuperHuman Academy Podcast,,2019-11-19 11:00:00,Podcast,,2959000,,,,
2022-01-04 02:36:34,37531289E7108450,Ep. 253: How To Be A True SuperHuman & The Power Of Visualization W/ Matt Belair,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._253_-_How_To_Be_A_True_SuperHuman__The_Power_Of_Visualization_With_Matt_Belair.mp3?dest-id=246682,SuperHuman Academy Podcast,,13594,35928683,,,URL,The SuperHuman Academy Podcast,,2019-11-26 11:00:00,Podcast,,2822000,,,,
2022-01-04 02:36:34,FF5C653F2B84FE7B,Ep. 254: How To Construct And Utilize Your SuperHuman Alter-Ego W/ Todd Herman,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._254_-_How_To_Construct_And_Utilize_Your_SuperHuman_Alter-Ego_With_Todd_Herman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13596,48642443,,,URL,The SuperHuman Academy Podcast,,2019-12-03 11:00:00,Podcast,,3882000,,,,
2022-01-04 02:36:34,6DDD2796901F0A2C,Ep. 255: Why You Really Need To Take Control Of Your Oral Health W/ Michelle Jorgensen,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._255_-_Why_You_Really_Need_To_Take_Control_Of_Your_Oral_Health_With_Michelle_Jorgensen.mp3?dest-id=246682,SuperHuman Academy Podcast,,13598,36838350,,,URL,The SuperHuman Academy Podcast,,2019-12-10 11:00:00,Podcast,,2898000,,,,
2022-01-04 02:36:34,899264B75A681EEC,"Ep. 256: The Truth Behind Food Chains, Running 3100 Miles, And More W/ Sanjay Rawal",,True,,,2020-02-20 19:42:30,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._256_-_The_Truth_Behind_Food_Chains_Running_3100_Miles_And_More_With_Sanjay_Rawal.mp3?dest-id=246682,SuperHuman Academy Podcast,,13600,36464365,,,URL,The SuperHuman Academy Podcast,,2019-12-17 11:00:00,Podcast,,2867000,3665047350,,,
2022-01-04 02:36:34,7EC28960FF60F131,Ep. 257: Learning How To Play The Piano In Just 21 Days W/ Jacques Hopkins,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._257_-_Learning_How_To_Play_The_Piano_In_Just_21_Days_With_Jacques_Hopkins.mp3?dest-id=246682,SuperHuman Academy Podcast,,13602,26112045,,,URL,The SuperHuman Academy Podcast,,2019-12-24 11:00:00,Podcast,,2004000,,,,
2022-01-04 02:36:34,A325E987F4CA47D9,Ep. 258: How To Turn Your Stress Into The Absolute SuperPower W/ Dr. Jaime Hope,,True,,,2020-01-02 20:03:35,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._258_-_How_To_Turn_Your_Stress_Into_The_Absolute_SuperPower_With_Dr._Jaime_Hope.mp3?dest-id=246682,SuperHuman Academy Podcast,,13604,41235647,,,URL,The SuperHuman Academy Podcast,,2019-12-31 11:00:00,Podcast,,3265000,3660815015,,,
2022-01-04 02:36:34,C44CD0B7814AFF53,Ep. 259: How To Achieve Your Potential & Perform At A High Level W/ Eric Partaker,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._259_-_How_To_Achieve_Your_Potential__Perform_At_A_High_Level_With_Eric_Partaker.mp3?dest-id=246682,SuperHuman Academy Podcast,,13606,34646583,,,URL,The SuperHuman Academy Podcast,,2020-01-07 11:00:00,Podcast,,2716000,,,,
2022-01-04 02:36:34,CB7DBDA9AA80625C,Ep. 260: Discovering The Vast And Amazing World Of Mushrooms W/ Danielle Ryan Broida,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._260_-_Discovering_The_Vast_And_Amazing_World_Of_Mushrooms_With_Danielle_Ryan_Broida.mp3?dest-id=246682,SuperHuman Academy Podcast,,13608,42528518,,,URL,The SuperHuman Academy Podcast,,2020-01-14 12:51:35,Podcast,,3372000,,,,
2022-01-04 02:36:34,8FB07C92D8C28CBE,Ep. 261: How To Become A Real-Life Warrior & Adopt A Warrior Mindset W/ Chris Albert,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._261_-_How_To_Become_A_Real-Life_Warrior__Adopt_A_Warrior_Mindset_With_Chris_Albert.mp3?dest-id=246682,SuperHuman Academy Podcast,,13610,32200568,,,URL,The SuperHuman Academy Podcast,,2020-01-21 11:00:00,Podcast,,2512000,,,,
2022-01-04 02:36:34,088BA282607D4295,"Ep. 262: Mindset, Spirituality, And Mystical Experiences W/ Guy & Ilan Ferdman",,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._262_-_Mindset_Spirituality_And_Mystical_Experiences_With_Guy__Ilan_Ferdman.mp3?dest-id=246682,SuperHuman Academy Podcast,,13612,40864796,,,URL,The SuperHuman Academy Podcast,,2020-01-28 11:00:00,Podcast,,3234000,,,,
2022-01-04 02:36:34,9903F3434E7CDE50,Ep. 263: The Future Of Health Technology & How To Get There W/ Dr. Bertalan Mesko,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._263_-_The_Future_Of_Health_Technology__How_To_Get_There_With_Dr._Bertalan_Mesko.mp3?dest-id=246682,SuperHuman Academy Podcast,,13614,36215212,,,URL,The SuperHuman Academy Podcast,,2020-02-04 11:00:00,Podcast,,2846000,,,,
2022-01-04 02:36:34,47CC31CE1A74C37B,Ep. 264: A Deeper Look At High Performance & How To Get There W/ Maggie Berghoff,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._264_-_A_Deeper_Look_At_High_Performance__How_To_Get_There_With_Maggie_Berghoff.mp3?dest-id=246682,SuperHuman Academy Podcast,,13616,34563244,,,URL,The SuperHuman Academy Podcast,,2020-02-11 11:00:00,Podcast,,2709000,,,,
2021-12-30 22:54:06,1CC6BE20612E2FC1,Ep. 265: How All Forms Of Light Affect Our Sleep And Our Health W/ Andy Mant,MPEG audio file,True,Jonathan A. Levi,96,,True,"Today we are joined by Andy Mant. Andy is the founder and CEO of BluBlox, a company that specializes in evidence-based advanced light-filtering eyewear.",file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The SuperHuman Academy Podcast/Ep. 265_ How All Forms Of Light Affe 1.mp3,SuperHuman Academy Podcast,4,4750,47485984,1,1,File,The SuperHuman Academy Podcast,2020-03-07 18:55:42,2020-02-18 11:00:00,Podcast,44100,3785038,,2020,Jonathan Levi,Jonathan A. Levi
2021-12-30 22:54:06,A44FB93F2F3C0A8E,Ep. 266: Paul Shapiro On The Industry And The Future Of Cultured Meat,MPEG audio file,True,Jonathan A. Levi,96,,True,"Today we are joined by Paul Shapiro. Paul is the author of Clean Meat: How Growing Meat Without Animals Will Revolutionize Dinner and the World, and the CEO of The Better Meat Co.",file://localhost/C:/Users/bruce/Music/iTunes/iTunes Media/Podcasts/The SuperHuman Academy Podcast/Ep. 266_ Paul Shapiro On The Industr 1.mp3,SuperHuman Academy Podcast,4,4760,39052996,1,1,File,The SuperHuman Academy Podcast,2020-03-19 20:01:10,2020-02-25 11:00:00,Podcast,32000,3082284,,2020,Jonathan Levi,Jonathan A. Levi
2022-01-04 02:36:34,5B2FF3E85F7A28C6,Ep. 267: Geoffrey Woo On The Power Of Ketosis And The Importance Of Fasting,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._266_-_Geoffrey_Woo_On_The_Power_Of_Ketosis_And_The_Importance_Of_Fasting.mp3?dest-id=246682,SuperHuman Academy Podcast,,13618,35980729,,,URL,The SuperHuman Academy Podcast,,2020-03-03 11:00:00,Podcast,,2827000,,,,
2022-01-04 02:36:34,C8DA53C2E68D538D,Ep. 268: Joe Sanok On Changing Your Narratives & Reinventing Yourself,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._268_-_Joe_Sanok_On_Changing_Your_Narratives__Reinventing_Yourself.mp3?dest-id=246682,SuperHuman Academy Podcast,,13620,34016296,,,URL,The SuperHuman Academy Podcast,,2020-03-10 11:00:00,Podcast,,2663000,,,,
2022-01-04 02:36:34,0D65DD74BFA83808,Thoughts On The Coronavirus - How We Plan To Support You,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Our_Response_to_COVID-19_And_How_Were_Supporting_You.mp3?dest-id=246682,SuperHuman Academy Podcast,,13622,26167103,,,URL,The SuperHuman Academy Podcast,,2020-03-16 17:30:00,Podcast,,754000,,,Jonathan Levi,
2022-01-04 02:36:34,26E8FF9AB860D89F,Ep. 269: Dr. Brett Wingeier On Halo Sport & The Effects Of Brain Stimulation,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._269_-_Dr._Brett_Wingeier_On_Halo_Sport__The_Effects_Of_Brain_Stimulation.mp3?dest-id=246682,SuperHuman Academy Podcast,,13624,38684410,,,URL,The SuperHuman Academy Podcast,,2020-03-17 11:00:00,Podcast,,3052000,,,,
2022-01-04 02:36:34,A24557C4B0040BCC,Ep. 270: Marc Schneider & Justin Roethlingshoefer On Peak Athletic Performance & Mental Toughness,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._270_-_Marc_Schneider__Justin_Roethlingshoefer_On_Peak_Athletic_Performance__Mental_Toughness.mp3?dest-id=246682,SuperHuman Academy Podcast,,13626,30511636,,,URL,The SuperHuman Academy Podcast,,2020-03-24 11:00:00,Podcast,,2371000,,,,
2022-01-04 02:36:34,462C3DCA7E9D7716,Ep. 271: Why & How To Stay Fit - Even In Quarantine w/ Tee Major,,True,,,,True,,https://traffic.libsyn.com/clean/secure/becomingasuperhuman/Ep._271_-_Why__How_To_Stay_Fit_-_Even_In_Quarantine_with_Tee_Major.mp3?dest-id=246682,SuperHuman Academy Podcast,,13628,25720602,,,URL,The SuperHuman Academy Podcast,,2020-03-31 14:21:19,Podcast,,1972000,,,,
