date_added,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,work,play_date,year,artist
2022-01-04 02:36:37,FA9583DEA225B4B7,#0: Introducing the show!,,True,,,,True,,https://talkpython.fm/episodes/download/0/introducing-the-show.mp3,,14860,,2848437,,,URL,Talk Python To Me,,2015-03-21 08:00:00,Podcast,,204000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,BE2DB2C885D5A2BB,#1: EVE - RESTful APIs for humans,,True,,,,True,,https://talkpython.fm/episodes/download/1/eve-restful-apis-for-humans.mp3,,14862,,15259255,,,URL,Talk Python To Me,,2015-03-31 08:00:00,Podcast,,2443000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6F274FB4CCAE351C,#2: Python and MongoDB,,True,,,,True,,https://talkpython.fm/episodes/download/2/python-and-mongodb.mp3,,14864,,14416294,,,URL,Talk Python To Me,,2015-04-07 08:00:00,Podcast,,2100000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,EE6FCA7A6A58D2A3,#3: Pyramid Web Framework,,True,,,,True,,https://talkpython.fm/episodes/download/3/pyramid-web-framework.mp3,,14866,,20193606,,,URL,Talk Python To Me,,2015-04-16 08:00:00,Podcast,,2890000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,0DC173925C38255A,#4: Enterprise Python and Large-Scale Projects,,True,,,,True,,https://talkpython.fm/episodes/download/4/enterprise-python-and-large-scale-projects.mp3,,14868,,24062088,,,URL,Talk Python To Me,,2015-04-23 08:00:00,Podcast,,3245000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C479E3947423D0BF,#5: SQLAlchemy and data access in Python,,True,,,,True,,https://talkpython.fm/episodes/download/5/sqlalchemy-and-data-access-in-python.mp3,,14870,,24377091,,,URL,Talk Python To Me,,2015-04-28 08:00:00,Podcast,,3762000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,A3301AEB2CD5BBAA,"#6: Requests, PyCon, and Python's future",,True,,,,True,,https://talkpython.fm/episodes/download/6/requests-pycon-and-pythons-future.mp3,,14872,,20478278,,,URL,Talk Python To Me,,2015-05-05 08:00:00,Podcast,,2631000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,355F7CC4AFBA41BA,#7: Robot Operating System (ROS) and ROSPy,,True,,,,True,,https://talkpython.fm/episodes/download/7/robot-operating-system-ros-and-rospy.mp3,,14874,,20009915,,,URL,Talk Python To Me,,2015-05-12 08:00:00,Podcast,,2990000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,01E226A50C4DAB3E,#8: Teaching Python at Grok Learning and Classrooms,,True,,,,True,,https://talkpython.fm/episodes/download/8/teaching-python-at-grok-learning-and-classrooms.mp3,,14876,,17796890,,,URL,Talk Python To Me,,2015-05-19 08:00:00,Podcast,,2223000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,BD6BC112CF5A37B8,#9: Docker for the Python Developer,,True,,,,True,,https://talkpython.fm/episodes/download/9/docker-for-the-python-developer.mp3,,14878,,15701958,,,URL,Talk Python To Me,,2015-05-26 08:00:00,Podcast,,2364000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,B5BF2DC0239F338D,#10: Bringing Python to the Masses with Hosting and DevOps at PythonAnywhere,,True,,,,True,,https://talkpython.fm/episodes/download/10/bringing-python-to-the-masses-with-hosting-and-devops-at-pythonanywhere.mp3,,14880,,47533517,,,URL,Talk Python To Me,,2015-06-02 08:00:00,Podcast,,3938000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6E4B643855D2B180,#11: PyImageSearch and Computer Vision,,True,,,,True,,https://talkpython.fm/episodes/download/11/pyimagesearch-and-computer-vision.mp3,,14882,,26314093,,,URL,Talk Python To Me,,2015-06-09 08:00:00,Podcast,,3006000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,2988E0D6525C0273,#12: Deep Dive into Modules and Packages,,True,,,,True,,https://talkpython.fm/episodes/download/12/deep-dive-into-modules-and-packages.mp3,,14884,,22592053,,,URL,Talk Python To Me,,2015-06-16 08:00:00,Podcast,,3130000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6B0C0A6EB9BD8B7C,"#13: Flask web framework and much, much more",,True,,,,True,,https://talkpython.fm/episodes/download/13/flask-web-framework-and-much-much-more.mp3,,14886,,23552186,,,URL,Talk Python To Me,,2015-06-23 08:00:00,Podcast,,3001000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,64332FAC8531A4D9,#14: Moving from PHP to Python 3 with Patreon,,True,,,,True,,https://talkpython.fm/episodes/download/14/moving-from-php-to-python-3-with-patreon.mp3,,14888,,24788632,,,URL,Talk Python To Me,,2015-06-30 08:00:00,Podcast,,2966000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,9A655FAD0B087F7A,"#15: Python at Spotify, PSF, and PyLadies",,True,,,,True,,https://talkpython.fm/episodes/download/15/python-at-spotify-psf-and-pyladies.mp3,,14890,,19955794,,,URL,Talk Python To Me,,2015-07-07 08:00:00,Podcast,,2941000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,066B6F54187CC924,#16: Python at Netflix,,True,,,,True,,https://talkpython.fm/episodes/download/16/python-at-netflix.mp3,,14892,,24364390,,,URL,Talk Python To Me,,2015-07-14 08:00:00,Podcast,,3406000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,57D4F504DF0A5011,#17: Python on bare metal with MicroPython,,True,,,,True,,https://talkpython.fm/episodes/download/17/python-on-bare-metal-with-micropython.mp3,,14894,,18438912,,,URL,Talk Python To Me,,2015-07-21 08:00:00,Podcast,,3078000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,08F90ABE90F92D64,#18: Python Anti-patterns and other mistakes,,True,,,,True,,https://talkpython.fm/episodes/download/18/python-anti-patterns-and-other-mistakes.mp3,,14896,,22788328,,,URL,Talk Python To Me,,2015-07-28 08:00:00,Podcast,,2896000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C18DA3F25D4661BC,#19: Automate the Boring Stuff with Python,,True,,,,True,,https://talkpython.fm/episodes/download/19/automate-the-boring-stuff-with-python.mp3,,14898,,20846711,,,URL,Talk Python To Me,,2015-08-04 08:00:00,Podcast,,2465000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,382AD05D743324CF,#20: Interactive Python and Teaching Python: Beyond Text Books,,True,,,,True,,https://talkpython.fm/episodes/download/20/interactive-python-and-teaching-python-beyond-text-books.mp3,,14900,,21409431,,,URL,Talk Python To Me,,2015-08-11 08:00:00,Podcast,,2926000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,2D76DA9B62C6FF5D,#21: PyPy - The JIT Compiled Python Implementation,,True,,,,True,,https://talkpython.fm/episodes/download/21/pypy-the-jit-compiled-python-implementation.mp3,,14902,,22014657,,,URL,Talk Python To Me,,2015-08-18 08:00:00,Podcast,,3237000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,F33A548F2AE5D047,#22: CPython Internals and Learning Python with pythontutor.com,,True,,,,True,,https://talkpython.fm/episodes/download/22/cpython-internals-and-learning-python-with-pythontutor.com.mp3,,14904,,26351778,,,URL,Talk Python To Me,,2015-08-25 08:00:00,Podcast,,3755000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,36EECCA4DCC82265,#23: 3D Printing with Python at Authentise,,True,,,,True,,https://talkpython.fm/episodes/download/23/3d-printing-with-python-at-authentise.mp3,,14906,,21567227,,,URL,Talk Python To Me,,2015-09-01 08:00:00,Podcast,,2845000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1CF7F658CDF11B3F,#24: Fluent Python,,True,,,,True,,https://talkpython.fm/episodes/download/24/fluent-python.mp3,,14908,,31213756,,,URL,Talk Python To Me,,2015-09-08 08:00:00,Podcast,,4100000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,AE2D86A6D7BDDFFB,#25: Effective Python,,True,,,,True,,https://talkpython.fm/episodes/download/25/effective-python.mp3,,14910,,24129319,,,URL,Talk Python To Me,,2015-09-15 08:00:00,Podcast,,3280000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,DD6B618C13D974F2,#26: Deploying Python Web Applications (Updated),,True,,,,True,,https://talkpython.fm/episodes/download/26/deploying-python-web-applications-updated.mp3,,14912,,35228299,,,URL,Talk Python To Me,,2015-09-22 08:00:00,Podcast,,4384000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,13B93CF0572E7CF0,#27: Four Years of Python for High Schoolers,,True,,,,True,,https://talkpython.fm/episodes/download/27/four-years-of-python-for-high-schoolers.mp3,,14914,,17619529,,,URL,Talk Python To Me,,2015-09-29 08:00:00,Podcast,,2675000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6BB9FAE824DBFB13,#28: Making Python Fast: Profiling Python Code,,True,,,,True,,https://talkpython.fm/episodes/download/28/making-python-fast-profiling-python-code.mp3,,14916,,21856896,,,URL,Talk Python To Me,,2015-10-06 08:00:00,Podcast,,3009000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,ED6437C6D791F497,#29: Python at the Large Hadron Collider and CERN,,True,,,,True,,https://talkpython.fm/episodes/download/29/python-at-the-large-hadron-collider-and-cern.mp3,,14918,,22864077,,,URL,Talk Python To Me,,2015-10-13 08:00:00,Podcast,,3130000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,19215AA779AB2B47,#30: Python Community and Python at Dropbox,,True,,,,True,,https://talkpython.fm/episodes/download/30/python-community-and-python-at-dropbox.mp3,,14920,,20471809,,,URL,Talk Python To Me,,2015-10-20 08:00:00,Podcast,,2813000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,4948EB1A955347E7,#31: Machine Learning with Python and scikit-learn,,True,,,,True,,https://talkpython.fm/episodes/download/31/machine-learning-with-python-and-scikit-learn.mp3,,14922,,19727059,,,URL,Talk Python To Me,,2015-10-27 08:00:00,Podcast,,2959000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,0D40CC49A44BE57B,#32: PyPy.js - PyPy Python in Your Browser,,True,,,,True,,https://talkpython.fm/episodes/download/32/pypy.js-pypy-python-in-your-browser.mp3,,14924,,26917439,,,URL,Talk Python To Me,,2015-11-03 08:00:00,Podcast,,3552000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,CBBD38F9B82209EE,#33: OpenStack: Cloud computing built on Python,,True,,,,True,,https://talkpython.fm/episodes/download/33/openstack-cloud-computing-built-on-python.mp3,,14926,,27590652,,,URL,Talk Python To Me,,2015-11-10 08:00:00,Podcast,,3397000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,4EF3F5577E44D5BF,#34: Continuum: Scientific Python and The Business of Open Source,,True,,,,True,,https://talkpython.fm/episodes/download/34/continuum-scientific-python-and-the-business-of-open-source.mp3,,14928,,22631601,,,URL,Talk Python To Me,,2015-11-17 08:00:00,Podcast,,3592000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,D1E277424E7B4340,#35: Turbogears and the future of Python web frameworks,,True,,,,True,,https://talkpython.fm/episodes/download/35/turbogears-and-the-future-of-python-web-frameworks.mp3,,14930,,28061129,,,URL,Talk Python To Me,,2015-11-24 08:00:00,Podcast,,3675000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,B1604248F0E4CC9B,#36: Python IDEs with the PyCharm team,,True,,,,True,,https://talkpython.fm/episodes/download/36/python-ides-with-the-pycharm-team.mp3,,14932,,28650043,,,URL,Talk Python To Me,,2015-12-01 08:00:00,Podcast,,3583000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,A89FEA70124EEF3B,#37: Python Cybersecurity and Penetration Testing,,True,,,,True,,https://talkpython.fm/episodes/download/37/python-cybersecurity-and-penetration-testing.mp3,,14934,,28946822,,,URL,Talk Python To Me,,2015-12-08 08:00:00,Podcast,,3842000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,16962312EBC54576,#38: Continuous Integration and Delivery at Codeship,,True,,,,True,,https://talkpython.fm/episodes/download/38/continuous-integration-and-delivery-at-codeship.mp3,,14936,,28469608,,,URL,Talk Python To Me,,2015-12-15 08:00:00,Podcast,,3770000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,4E9FB8FAA14AC644,#39: Getting your first dev job as a Python developer (part 1),,True,,,,True,,https://talkpython.fm/episodes/download/39/getting-your-first-dev-job-as-a-python-developer-part-1.mp3,,14938,,20779634,,,URL,Talk Python To Me,,2015-12-22 08:00:00,Podcast,,3044000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,30763D5B599CF679,#40: Top 10 Data Science Stories from 2015,,True,,,,True,,https://talkpython.fm/episodes/download/40/top-10-data-science-stories-from-2015.mp3,,14940,,28238091,,,URL,Talk Python To Me,,2015-12-29 08:00:00,Podcast,,3559000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,8D369E27345466A3,#41: Getting your first dev job as a Python developer (part 2),,True,,,,True,,https://talkpython.fm/episodes/download/41/getting-your-first-dev-job-as-a-python-developer-part-2.mp3,,14942,,23678292,,,URL,Talk Python To Me,,2016-01-12 08:00:00,Podcast,,3137000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,BB4C0CF3A3D2FDE2,#42: Python in Startups and Investing,,True,,,,True,,https://talkpython.fm/episodes/download/42/python-in-startups-and-investing.mp3,,14944,,22433388,,,URL,Talk Python To Me,,2016-01-19 08:00:00,Podcast,,3278000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6D3A4FF0DC6C1AE6,#43: Monitoring high performance Python apps at Opbeat,,True,,,,True,,https://talkpython.fm/episodes/download/43/monitoring-high-performance-python-apps-at-opbeat.mp3,,14946,,15947499,,,URL,Talk Python To Me,,2016-01-26 08:00:00,Podcast,,2373000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,7B8E08646E41281C,#44: Project Jupyter and IPython,,True,,,,True,,https://talkpython.fm/episodes/download/44/project-jupyter-and-ipython.mp3,,14948,,28447943,,,URL,Talk Python To Me,,2016-02-02 08:00:00,Podcast,,3611000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C05D530DCC9C2B17,"#45: The Python Testing Column, Now a Thing",,True,,,,True,,https://talkpython.fm/episodes/download/45/the-python-testing-column-now-a-thing.mp3,,14950,,27752852,,,URL,Talk Python To Me,,2016-02-09 08:00:00,Podcast,,3529000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,69D536A8ACDBCE68,#46: Python in Movies and Entertainment,,True,,,,True,,https://talkpython.fm/episodes/download/46/python-in-movies-and-entertainment.mp3,,14952,,21644708,,,URL,Talk Python To Me,,2016-02-16 08:00:00,Podcast,,3433000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,55B2D6DF327CAD12,#47: Python in Typeface and Font Development,,True,,,,True,,https://talkpython.fm/episodes/download/47/python-in-typeface-and-font-development.mp3,,14954,,19101374,,,URL,Talk Python To Me,,2016-02-23 08:00:00,Podcast,,2679000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,85DD81A04ECA2A89,#48: Building Flask-based Web Apps,,True,,,,True,,https://talkpython.fm/episodes/download/48/building-flask-based-web-apps.mp3,,14956,,20331383,,,URL,Talk Python To Me,,2016-03-01 08:00:00,Podcast,,2948000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,FBC72694AAB798FF,#49: Microsoft's JIT-based Python Project: Pyjion,,True,,,,True,,https://talkpython.fm/episodes/download/49/microsofts-jit-based-python-project-pyjion.mp3,,14958,,27039440,,,URL,Talk Python To Me,,2016-03-08 08:00:00,Podcast,,3825000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,E43D13F7451090F0,#50: Web scraping at scale with Scrapy and ScrapingHub,,True,,,,True,,https://talkpython.fm/episodes/download/50/web-scraping-at-scale-with-scrapy-and-scrapinghub.mp3,,14960,,27880086,,,URL,Talk Python To Me,,2016-03-15 08:00:00,Podcast,,3497000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,B9A077811F3E957B,#51: SigOpt: Optimizing Everything with Python,,True,,,,True,,https://talkpython.fm/episodes/download/51/sigopt-optimizing-everything-with-python.mp3,,14962,,17308239,,,URL,Talk Python To Me,,2016-03-21 08:00:00,Podcast,,2270000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,575F1908C9D5CCFB,#52: EVE Online: MMO game powered by Python,,True,,,,True,,https://talkpython.fm/episodes/download/52/eve-online-mmo-game-powered-by-python.mp3,,14964,,19882337,,,URL,Talk Python To Me,,2016-03-27 08:00:00,Podcast,,3275000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,8F1B9326EEF496E8,#53: Python in Visual Studio,,True,,,,True,,https://talkpython.fm/episodes/download/53/python-in-visual-studio.mp3,,14966,,23963255,,,URL,Talk Python To Me,,2016-04-06 08:00:00,Podcast,,3041000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,86EFC937588848B9,#54: Enterprise Software with Python,,True,,,,True,,https://talkpython.fm/episodes/download/54/enterprise-software-with-python.mp3,,14968,,24226474,,,URL,Talk Python To Me,,2016-04-14 08:00:00,Podcast,,4063000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,07B687F76C4E4CCE,#55: How our engineering environments are killing diversity (and how we can fix it),,True,,,,True,,https://talkpython.fm/episodes/download/55/how-our-engineering-environments-are-killing-diversity-and-how-we-can-fix-it.mp3,,14970,,25295123,,,URL,Talk Python To Me,,2016-04-21 08:00:00,Podcast,,3700000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,50DE3A3A59D2D4B4,#56: Data Science from Scratch,,True,,,,True,,https://talkpython.fm/episodes/download/56/data-science-from-scratch.mp3,,14972,,19915340,,,URL,Talk Python To Me,,2016-04-27 08:00:00,Podcast,,3063000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,050F86692998AE25,#57: Python performance from the inside-out at Intel,,True,,,,True,,https://talkpython.fm/episodes/download/57/python-performance-from-the-inside-out-at-intel.mp3,,14974,,19158517,,,URL,Talk Python To Me,,2016-05-05 08:00:00,Podcast,,3394000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,4F7D648A41004E12,"#58: Create better Python programs with concurrency, libraries, and patterns",,True,,,,True,,https://talkpython.fm/episodes/download/58/create-better-python-programs-with-concurrency-libraries-and-patterns.mp3,,14976,,21532321,,,URL,Talk Python To Me,,2016-05-10 08:00:00,Podcast,,3291000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,6F38E497093FDF70,#59: SageMath - Open source is ready to compete in the classroom,,True,,,,True,,https://talkpython.fm/episodes/download/59/sagemath-open-source-is-ready-to-compete-in-the-classroom.mp3,,14978,,24549384,,,URL,Talk Python To Me,,2016-05-18 08:00:00,Podcast,,3564000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,7BA9CAA5508FF6F2,#60: Scaling Python to 1000's of cores with Ufora,,True,,,,True,,https://talkpython.fm/episodes/download/60/scaling-python-to-1000s-of-cores-with-ufora.mp3,,14980,,22157008,,,URL,Talk Python To Me,,2016-05-24 08:00:00,Podcast,,4048000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,3F8F84F09EE2A094,"#61: Free software, free people",,True,,,,True,,https://talkpython.fm/episodes/download/61/free-software-free-people.mp3,,14982,,25068359,,,URL,Talk Python To Me,,2016-05-30 08:00:00,Podcast,,3258000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,21675561D1A8AC91,#62: San Diego Technology Immersion Group Learns Python,,True,,,,True,,https://talkpython.fm/episodes/download/62/san-diego-technology-immersion-group-learns-python.mp3,,14984,,28134515,,,URL,Talk Python To Me,,2016-06-07 08:00:00,Podcast,,4161000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,B49803FDB42DF8E3,#63: Validating Python tests with mutation testing,,True,,,,True,,https://talkpython.fm/episodes/download/63/validating-python-tests-with-mutation-testing.mp3,,14986,,25055785,,,URL,Talk Python To Me,,2016-06-16 08:00:00,Podcast,,3576000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,F8F218C899F368BA,#64: Inside the Python Package Index,,True,,,,True,,https://talkpython.fm/episodes/download/64/inside-the-python-package-index.mp3,,14988,,24930824,,,URL,Talk Python To Me,,2016-06-24 08:00:00,Podcast,,3591000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,02D99B9344AD8A46,#65: Jump on the real-time web with RethinkDB,,True,,,,True,,https://talkpython.fm/episodes/download/65/jump-on-the-real-time-web-with-rethinkdb.mp3,,14990,,23023694,,,URL,Talk Python To Me,,2016-06-29 08:00:00,Podcast,,3562000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,D67978F8A0224580,"#66: Faster Python Programs: Measure, Don't Guess",,True,,,,True,,https://talkpython.fm/episodes/download/66/faster-python-programs-measure-dont-guess.mp3,,14992,,31384100,,,URL,Talk Python To Me,,2016-07-07 08:00:00,Podcast,,3895000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,693AE8B205E26513,#67: Property-based Testing with Hypothesis,,True,,,,True,,https://talkpython.fm/episodes/download/67/property-based-testing-with-hypothesis.mp3,,14994,,25883240,,,URL,Talk Python To Me,,2016-07-13 08:00:00,Podcast,,3497000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C636D9815443BB4B,#68: Crossing the streams with Podcast.__init__,,True,,,,True,,https://talkpython.fm/episodes/download/68/crossing-the-streams-with-podcast.-init.mp3,,14996,,36690601,,,URL,Talk Python To Me,,2016-07-20 08:00:00,Podcast,,3741000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,86287CF806E980C5,#69: Write an Excellent Programming Blog,,True,,,,True,,https://talkpython.fm/episodes/download/69/write-an-excellent-programming-blog.mp3,,14998,,29045403,,,URL,Talk Python To Me,,2016-07-26 08:00:00,Podcast,,3461000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,7F1163188B67F40B,#70: Pythonic cover songs at Loudr,,True,,,,True,,https://talkpython.fm/episodes/download/70/pythonic-cover-songs-at-loudr.mp3,,15000,,27880020,,,URL,Talk Python To Me,,2016-08-05 08:00:00,Podcast,,3699000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1BD6DA8C42D2A8C2,#71: Soft Skills: The software developer's life manual,,True,,,,True,,https://talkpython.fm/episodes/download/71/soft-skills-the-software-developers-life-manual.mp3,,15002,,35523897,,,URL,Talk Python To Me,,2016-08-11 08:00:00,Podcast,,3932000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,8C3695D2DEC0C05B,#72: Fashion-driven open source software at Zalando,,True,,,,True,,https://talkpython.fm/episodes/download/72/fashion-driven-open-source-software-at-zalando.mp3,,15004,,23131393,,,URL,Talk Python To Me,,2016-08-19 08:00:00,Podcast,,3678000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,D373FA5024B436E1,#73: Machine learning at the new Microsoft,,True,,,,True,,https://talkpython.fm/episodes/download/73/machine-learning-at-the-new-microsoft.mp3,,15006,,25342941,,,URL,Talk Python To Me,,2016-08-26 08:00:00,Podcast,,3883000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,510DFD688AA06C3F,"#74: Past, Present, and Future of IronPython",,True,,,,True,,https://talkpython.fm/episodes/download/74/past-present-and-future-of-ironpython.mp3,,15008,,18054119,,,URL,Talk Python To Me,,2016-09-02 08:00:00,Podcast,,3048000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,004260EE038F4A6E,#75: Pythonic games at CheckIO,,True,,,,True,,https://talkpython.fm/episodes/download/75/pythonic-games-at-checkio.mp3,,15010,,21681627,,,URL,Talk Python To Me,,2016-09-09 08:00:00,Podcast,,3327000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C7C33145BA34252D,#76: Renewable Python,,True,,,,True,,https://talkpython.fm/episodes/download/76/renewable-python.mp3,,15012,,24544748,,,URL,Talk Python To Me,,2016-09-15 08:00:00,Podcast,,3250000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,12BDB243DC278964,#77: 20 Python Libraries You Aren't Using (But Should),,True,,,,True,,https://talkpython.fm/episodes/download/77/20-python-libraries-you-arent-using-but-should.mp3,,15014,,34921734,,,URL,Talk Python To Me,,2016-09-23 08:00:00,Podcast,,4614000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,C3F50BDD0F7F6BFC,#78: How I built an entire game and toolchain 100% in Python,,True,,,,True,,https://talkpython.fm/episodes/download/78/how-i-built-an-entire-game-and-toolchain-100-in-python.mp3,,15016,,18853414,,,URL,Talk Python To Me,,2016-09-28 08:00:00,Podcast,,3206000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,86BB52AC64442BC9,#79: Beeware Python Tools,,True,,,,True,,https://talkpython.fm/episodes/download/79/beeware-python-tools.mp3,,15018,,38687948,,,URL,Talk Python To Me,,2016-10-07 08:00:00,Podcast,,4934000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,1664F0B6611895B5,#80: TinyDB: A tiny document db written in Python,,True,,,,True,,https://talkpython.fm/episodes/download/80/tinydb-a-tiny-document-db-written-in-python.mp3,,15020,,19088012,,,URL,Talk Python To Me,,2016-10-16 08:00:00,Podcast,,2821000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,637AD2372E3F4FC7,#81: Python and Machine Learning in Astronomy,,True,,,,True,,https://talkpython.fm/episodes/download/81/python-and-machine-learning-in-astronomy.mp3,,15022,,25416716,,,URL,Talk Python To Me,,2016-10-21 08:00:00,Podcast,,3733000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,E000FBE8AF7F3E1B,#82: Grokking Algorithms in Python,,True,,,,True,,https://talkpython.fm/episodes/download/82/grokking-algorithms-in-python.mp3,,15024,,24386443,,,URL,Talk Python To Me,,2016-10-27 08:00:00,Podcast,,3525000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,F754F5BD821DD08D,#83: Python Videos on Demand at PyVideo,,True,,,,True,,https://talkpython.fm/episodes/download/83/python-videos-on-demand-at-pyvideo.mp3,,15026,,18827847,,,URL,Talk Python To Me,,2016-11-02 08:00:00,Podcast,,3206000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,E12DCA8261194943,#84: Are we failing to fund Python's core infrastructure?,,True,,,,True,,https://talkpython.fm/episodes/download/84/are-we-failing-to-fund-pythons-core-infrastructure.mp3,,15028,,26063152,,,URL,Talk Python To Me,,2016-11-08 08:00:00,Podcast,,3927000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,168E6CAE827E0E5E,#85: Parsing horrible things with Python,,True,,,,True,,https://talkpython.fm/episodes/download/85/parsing-horrible-things-with-python.mp3,,15030,,24506314,,,URL,Talk Python To Me,,2016-11-17 08:00:00,Podcast,,3586000,,,,Michael Kennedy (@mkennedy)
2022-01-04 02:36:37,CAB0D34C35E32E39,#86: Python at StackOverflow,,True,,,,True,,https://talkpython.fm/episodes/download/86/python-at-stackoverflow.mp3,,15032,,26427293,,,URL,Talk Python To Me,,2016-11-24 08:00:00,Podcast,,4221000,,,,Michael Kennedy (@mkennedy)
