date_added,clean,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,track_id,play_count,size,artwork_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:18,True,E68B25A502551A45,44: Breaking the Chains,,True,,2020-02-03 16:41:51,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/044_Breaking-the-Chains_v1.mp3,7296,,43578853,,URL,Denver Snuffer Podcast,,2018-11-12 01:09:45,Podcast,,2143000,3663567711,,Denver Snuffer
2021-12-30 22:58:18,True,412FA6FC86F08D75,45: Denying the Power,,True,,2019-05-15 21:58:36,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/045_Denying-the-Power_v1.mp3,7298,,38012159,,URL,Denver Snuffer Podcast,,2018-11-12 01:30:03,Podcast,,1865000,3640780716,,Denver Snuffer
2021-12-30 22:58:18,True,6241ECD7E6A28861,"46: Charity, Part 1",,True,,2020-02-03 16:41:44,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/046_Charity_Part-1_v1.mp3,7300,,53570167,,URL,Denver Snuffer Podcast,,2018-11-25 23:32:50,Podcast,,2643000,3663567704,,Denver Snuffer
2021-12-30 22:58:18,True,C154D3690C1B57F5,"47: Charity, Part 2",,True,,2020-02-03 16:41:33,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/047_Charity_Part-2_v1.mp3,7302,,54201808,,URL,Denver Snuffer Podcast,,2018-11-26 00:31:20,Podcast,,2674000,3663567693,,Denver Snuffer
2021-12-30 22:58:18,True,238B7087DBF086DB,48: Prophecy,,True,,2020-02-03 16:41:25,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/048_Prophecy_v1.mp3,7304,,80210362,,URL,Denver Snuffer Podcast,,2018-12-03 01:11:07,Podcast,,3975000,3663567685,,Denver Snuffer
2021-12-30 22:58:18,True,572F9E2439728DCA,49: Ordinances,,True,,2020-02-03 16:41:18,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/049_Ordinances_v1.mp3,7306,,87808338,,URL,Denver Snuffer Podcast,,2018-12-17 01:20:31,Podcast,,4355000,3663567678,,Denver Snuffer
2021-12-30 22:58:18,True,A1D3057C01D300AE,50: Celebrating Christ,,True,,2020-02-03 16:41:06,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/050_Celebrating-Christ_v1.mp3,7308,,32542641,,URL,Denver Snuffer Podcast,,2018-12-23 13:31:40,Podcast,,1591000,3663567666,,Denver Snuffer
2021-12-30 22:58:18,True,1E15B24DAB44A288,"51: Discernment, Part 1",,True,,2020-01-02 15:36:49,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/051_Discernment-Part-1_v1.mp3,7310,,41355830,,URL,Denver Snuffer Podcast,,2019-01-06 13:41:15,Podcast,,2032000,3660799009,,Denver Snuffer
2021-12-30 22:58:18,True,2E946FE0DF5D650F,"52: Discernment, Part 2",,True,,2020-01-02 15:36:39,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/052_Discernment-Part-2_v1.mp3,7312,,47369741,,URL,Denver Snuffer Podcast,,2019-01-13 13:07:28,Podcast,,2333000,3660798999,,Denver Snuffer
2021-12-30 22:58:18,True,EC16153580F021E9,"53: Discernment, Part 3",,True,,2020-01-02 15:36:30,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/053_Discernment-Part-3_v1.mp3,7314,,21040925,,URL,Denver Snuffer Podcast,,2019-01-20 13:14:35,Podcast,,1016000,3660798990,,Denver Snuffer
2021-12-30 22:58:18,True,243826BACEAD276A,"54: Abraham, Part 1",,True,,2020-01-02 15:36:18,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/054_Abraham-Part-1_v1.mp3,7316,,55147439,,URL,Denver Snuffer Podcast,,2019-01-27 19:01:03,Podcast,,2722000,3660798978,,Denver Snuffer
2021-12-30 22:58:18,True,CBB2106CBC66A026,"55: Abraham, Part 2",,True,,2019-05-21 05:27:10,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/055_Abraham-Part-2_v1.mp3,7318,,82376957,,URL,Denver Snuffer Podcast,,2019-02-03 18:11:15,Podcast,,4083000,3641239630,,Denver Snuffer
2021-12-30 22:58:18,True,9C49D0653415E0E2,"56: Abraham, Part 3",,True,,2019-05-21 05:27:02,True,,,http://media.blubrry.com/denversnufferpodcast/denversnufferpodcast.com/episodes/056_Abraham-Part-3_v1.mp3,7320,,66044159,,URL,Denver Snuffer Podcast,,2019-02-10 16:07:46,Podcast,,3266000,3641239622,,Denver Snuffer
