date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,sort_album,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:20,7D4BC465266A0938,Laravel PHP Framework,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/142/the-changelog-142.mp3,"Changelog: Software Development, Open Source",,7852,,26317675,,,URL,"The Changelog: Software Development, Open Source",,,2015-02-13 22:45:00,Podcast,,3245000,,,Changelog Media
2021-12-30 22:58:20,9017ED8ADC6893F4,Front-end Developer Interview Questions,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/143/the-changelog-143.mp3,"Changelog: Software Development, Open Source",,7854,,28134143,,,URL,"The Changelog: Software Development, Open Source",,,2015-02-21 02:15:00,Podcast,,3473000,,,Changelog Media
2021-12-30 22:58:20,B8A9421A1FD617B2,GitHub Archive and Changelog Nightly,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/144/the-changelog-144.mp3,"Changelog: Software Development, Open Source",,7856,,26727290,,,URL,"The Changelog: Software Development, Open Source",,,2015-02-27 18:45:00,Podcast,,3297000,,,Changelog Media
2021-12-30 22:58:20,BF89F78418D58897,10+ Years of Rails,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/145/the-changelog-145.mp3,"Changelog: Software Development, Open Source",,7858,,52530391,,,URL,"The Changelog: Software Development, Open Source",,,2015-03-06 18:00:00,Podcast,,6522000,,,Changelog Media
2021-12-30 22:58:20,7613301802B2BF82,Mind the Gender Parity Gap,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/146/the-changelog-146.mp3,"Changelog: Software Development, Open Source",,7860,,31118227,,,URL,"The Changelog: Software Development, Open Source",,,2015-03-13 09:45:00,Podcast,,3846000,,,Changelog Media
2021-12-30 22:58:20,845DC5438F374A74,Elixir and Phoenix,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/147/the-changelog-147.mp3,"Changelog: Software Development, Open Source",,7862,,32406291,,,URL,"The Changelog: Software Development, Open Source",,,2015-03-20 06:00:00,Podcast,,4007000,,,Changelog Media
2021-12-30 22:58:20,E05B9380E91577D0,The State of Go in 2015,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/148/the-changelog-148.mp3,"Changelog: Software Development, Open Source",,7864,,40486286,,,URL,"The Changelog: Software Development, Open Source",State of Go in 2015,,2015-03-25 10:30:00,Podcast,,5017000,,,Changelog Media
2021-12-30 22:58:20,6448DF9CB0BBC750,"React, React Native, Flux, Relay, GraphQL",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/149/the-changelog-149.mp3,"Changelog: Software Development, Open Source",,7866,,29308532,,,URL,"The Changelog: Software Development, Open Source",,,2015-03-27 08:45:00,Podcast,,3619000,,,Changelog Media
2021-12-30 22:58:20,0F7FF637F81D4250,Internet Connected Things Using Spark,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/150/the-changelog-150.mp3,"Changelog: Software Development, Open Source",,7868,,36662389,,,URL,"The Changelog: Software Development, Open Source",,,2015-04-04 03:00:00,Podcast,,4539000,,,Changelog Media
2021-12-30 22:58:20,B6BDDC4B55D94DBC,The Rust Programming Language,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/151/the-changelog-151.mp3,"Changelog: Software Development, Open Source",,7870,,39922455,,,URL,"The Changelog: Software Development, Open Source",Rust Programming Language,,2015-04-11 21:00:00,Podcast,,4946000,,,Changelog Media
2021-12-30 22:58:20,7083DC701D7C6263,TypeScript and open source at Microsoft,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/152/the-changelog-152.mp3,"Changelog: Software Development, Open Source",,7872,,39970467,,,URL,"The Changelog: Software Development, Open Source",,,2015-04-24 05:45:00,Podcast,,4952000,,,Changelog Media
2021-12-30 22:58:20,497311F970499F6C,BONUS — Magic cURL Feature,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/bonus-153/the-changelog-bonus-153.mp3,"Changelog: Software Development, Open Source",,7874,,2030722,,,URL,"The Changelog: Software Development, Open Source",,,2015-04-30 14:00:00,Podcast,,140000,,,Changelog Media
2021-12-30 22:58:20,8F47E290C97610E4,17 Years of curl,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/153/the-changelog-153.mp3,"Changelog: Software Development, Open Source",,7876,,31714361,,,URL,"The Changelog: Software Development, Open Source",,,2015-05-01 07:00:00,Podcast,,3920000,,,Changelog Media
2021-12-30 22:58:20,6ABD428C3961C5C1,All Things Ruby with 2015's Ruby Heroes,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/154/the-changelog-154.mp3,"Changelog: Software Development, Open Source",,7878,,52524783,,,URL,"The Changelog: Software Development, Open Source",,,2015-05-16 01:00:00,Podcast,,4348000,,,Changelog Media
2021-12-30 22:58:20,FA767123EA258229,The Future of Node.js,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/155/the-changelog-155.mp3,"Changelog: Software Development, Open Source",,7880,,59767679,,,URL,"The Changelog: Software Development, Open Source",Future of Node.js,,2015-05-16 02:00:00,Podcast,,4951000,,,Changelog Media
2021-12-30 22:58:20,B475B9035A8889AE,GopherCon 2015,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/158/the-changelog-158.mp3,"Changelog: Software Development, Open Source",,7882,,21242538,,,URL,"The Changelog: Software Development, Open Source",,,2015-05-19 10:45:00,Podcast,,2611000,,,Changelog Media
2021-12-30 22:58:20,C605ED98EB34F29F,Modern WordPress using Bedrock and Sage,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/156/the-changelog-156.mp3,"Changelog: Software Development, Open Source",,7884,,53802704,,,URL,"The Changelog: Software Development, Open Source",,,2015-05-22 08:30:00,Podcast,,4454000,,,Changelog Media
2021-12-30 22:58:20,EF57C9E9AB9C92FA,Building Bridges,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/157/the-changelog-157.mp3,"Changelog: Software Development, Open Source",,7886,,34878308,,,URL,"The Changelog: Software Development, Open Source",,,2015-05-29 09:00:00,Podcast,,4316000,,,Changelog Media
2021-12-30 22:58:20,CDB7C35A103D1261,Sustaining Open Source Software,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/159/the-changelog-159.mp3,"Changelog: Software Development, Open Source",,7888,,34761921,,,URL,"The Changelog: Software Development, Open Source",,,2015-06-05 08:45:00,Podcast,,4301000,,,Changelog Media
2021-12-30 22:58:20,AEA3708F75772B95,"Ampersand.js, SPAs, WebRTC",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/160/the-changelog-160.mp3,"Changelog: Software Development, Open Source",,7890,,36418296,,,URL,"The Changelog: Software Development, Open Source",,,2015-06-13 01:00:00,Podcast,,4508000,,,Changelog Media
2021-12-30 22:58:20,F475D061404E2AFC,The HTTP/2 Spec,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/161/the-changelog-161.mp3,"Changelog: Software Development, Open Source",,7892,,37978304,,,URL,"The Changelog: Software Development, Open Source",HTTP/2 Spec,,2015-06-19 08:30:00,Podcast,,4703000,,,Changelog Media
2021-12-30 22:58:20,601E1A8695542BBB,Octopress 3.0,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/162/the-changelog-162.mp3,"Changelog: Software Development, Open Source",,7894,,57498781,,,URL,"The Changelog: Software Development, Open Source",,,2015-06-26 13:30:00,Podcast,,4762000,,,Changelog Media
2021-12-30 22:58:20,A1B074CC95FF4146,Go in the Modern Enterprise and Go Kit,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/163/the-changelog-163.mp3,"Changelog: Software Development, Open Source",,7896,,38997321,,,URL,"The Changelog: Software Development, Open Source",,,2015-07-04 01:00:00,Podcast,,4830000,,,Changelog Media
2021-12-30 22:58:20,2A15AC03F756B663,Semantic UI Returns,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/164/the-changelog-164.mp3,"Changelog: Software Development, Open Source",,7898,,56094754,,,URL,"The Changelog: Software Development, Open Source",,,2015-07-11 01:00:00,Podcast,,4645000,,,Changelog Media
2021-12-30 22:58:20,F91862EA677DCD7C,Betting the company on Elixir and Ember,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/165/the-changelog-165.mp3,"Changelog: Software Development, Open Source",,7900,,31298307,,,URL,"The Changelog: Software Development, Open Source",,,2015-07-18 01:00:00,Podcast,,3868000,,,Changelog Media
2021-12-30 22:58:20,6539B28A32357CD2,JavaScript in the Wild at NEJS Conf,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/166/the-changelog-166.mp3,"Changelog: Software Development, Open Source",,7902,,33394372,,,URL,"The Changelog: Software Development, Open Source",,,2015-07-25 01:00:00,Podcast,,4130000,,,Changelog Media
2021-12-30 22:58:20,4F4447550FF5072F,Mesos and Mesosphere DCOS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/167/the-changelog-167.mp3,"Changelog: Software Development, Open Source",,7904,,28538421,,,URL,"The Changelog: Software Development, Open Source",,,2015-07-31 07:45:00,Podcast,,3523000,,,Changelog Media
2021-12-30 22:58:20,78F16637553B1F03,Prometheus and service monitoring,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/168/the-changelog-168.mp3,"Changelog: Software Development, Open Source",,7906,,33962384,,,URL,"The Changelog: Software Development, Open Source",,,2015-08-07 06:45:00,Podcast,,4201000,,,Changelog Media
2021-12-30 22:58:20,FD4297F905C490E0,Middleman and Static Site Generators,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/169/the-changelog-169.mp3,"Changelog: Software Development, Open Source",,7908,,35342267,,,URL,"The Changelog: Software Development, Open Source",,,2015-08-15 01:00:00,Podcast,,4374000,,,Changelog Media
2021-12-30 22:58:20,388B1AFC27609067,"BoltDB, InfluxDB, Key-Value Databases",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/170/the-changelog-170.mp3,"Changelog: Software Development, Open Source",,7910,,27378457,,,URL,"The Changelog: Software Development, Open Source",,,2015-08-22 01:00:00,Podcast,,3378000,,,Changelog Media
2021-12-30 22:58:20,031E73A5F3AA185E,"Clojure, ClojureScript, and Living Clojure",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/171/the-changelog-171.mp3,"Changelog: Software Development, Open Source",,7912,,50136348,,,URL,"The Changelog: Software Development, Open Source",,,2015-08-29 01:00:00,Podcast,,4149000,,,Changelog Media
2021-12-30 22:58:20,94BFFECDEFD74E13,GitUp and the UX of Git,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/172/the-changelog-172.mp3,"Changelog: Software Development, Open Source",,7914,,84594779,,,URL,"The Changelog: Software Development, Open Source",,,2015-09-05 01:00:00,Podcast,,7020000,,,Changelog Media
2021-12-30 22:58:20,7F37E47535DDA102,CROSSOVER — Turing-Incomplete,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/173/the-changelog-173.mp3,"Changelog: Software Development, Open Source",,7916,,68538843,,,URL,"The Changelog: Software Development, Open Source",,,2015-09-11 11:30:00,Podcast,,5682000,,,Changelog Media
2021-12-30 22:58:20,B0094CD5102882B8,"Metasploit, InfoSec, Open Source",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/174/the-changelog-174.mp3,"Changelog: Software Development, Open Source",,7918,,68676829,,,URL,"The Changelog: Software Development, Open Source",,,2015-09-22 23:30:00,Podcast,,5694000,,,Changelog Media
2021-12-30 22:58:20,753DEB887095BAED,OSCON and Open Source,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/175/the-changelog-175.mp3,"Changelog: Software Development, Open Source",,7920,,58434820,,,URL,"The Changelog: Software Development, Open Source",,,2015-09-25 00:15:00,Podcast,,4840000,,,Changelog Media
2021-12-30 22:58:20,178D859B6A0CCEE0,CROSSOVER — CodeNewbie and Community,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/176/the-changelog-176.mp3,"Changelog: Software Development, Open Source",,7922,,63930870,,,URL,"The Changelog: Software Development, Open Source",,,2015-10-03 01:00:00,Podcast,,5298000,,,Changelog Media
2021-12-30 22:58:20,80AC9C7DB37FF3E6,"Cylon.js, Gobot, Artoo, IoT",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/177/the-changelog-177.mp3,"Changelog: Software Development, Open Source",,7924,,67530777,,,URL,"The Changelog: Software Development, Open Source",,,2015-10-10 01:00:00,Podcast,,5598000,,,Changelog Media
2021-12-30 22:58:20,751BA3EE60A0686E,"OAuth 2.0, Oz, Node.js, Hapi.js",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/178/the-changelog-178.mp3,"Changelog: Software Development, Open Source",,7926,,79434760,,,URL,"The Changelog: Software Development, Open Source",,,2015-10-20 01:00:00,Podcast,,6590000,,,Changelog Media
2021-12-30 22:58:20,48D8D515AC2B4077,Caddy HTTP/2 Web Server,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/179/the-changelog-179.mp3,"Changelog: Software Development, Open Source",,7928,,55099512,,,URL,"The Changelog: Software Development, Open Source",,,2015-10-31 01:00:00,Podcast,,4562000,,,Changelog Media
2021-12-30 22:58:20,A390795C4CA118B6,"Otto, Vagrant, Automation",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/180/the-changelog-180.mp3,"Changelog: Software Development, Open Source",,7930,,61799288,,,URL,"The Changelog: Software Development, Open Source",,,2015-11-04 00:30:00,Podcast,,5120000,,,Changelog Media
2021-12-30 22:58:20,1C9BC9B39CD43D05,"RethinkDB, Databases, the Realtime Web",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/181/the-changelog-181.mp3,"Changelog: Software Development, Open Source",,7932,,59310792,,,URL,"The Changelog: Software Development, Open Source",,,2015-11-07 02:00:00,Podcast,,4913000,,,Changelog Media
2021-12-30 22:58:20,62E3FB7B0C74FF61,Metabase and Open Source Business Intelligence,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/182/the-changelog-182.mp3,"Changelog: Software Development, Open Source",,7934,,56304828,,,URL,"The Changelog: Software Development, Open Source",,,2015-11-14 02:00:00,Podcast,,4663000,,,Changelog Media
2021-12-30 22:58:20,EDB5DFFC05BF1340,The Offline First Revolution and Speech Recognition,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/183/the-changelog-183.mp3,"Changelog: Software Development, Open Source",,7936,,63723737,,,URL,"The Changelog: Software Development, Open Source",Offline First Revolution and Speech Recognition,,2015-11-21 02:00:00,Podcast,,5281000,,,Changelog Media
2021-12-30 22:58:20,7F3F7BFF28B6D50D,Discussing Vue.js and Personal Projects,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/184/the-changelog-184.mp3,"Changelog: Software Development, Open Source",,7938,,79049885,,,URL,"The Changelog: Software Development, Open Source",,,2015-11-28 03:00:00,Podcast,,4930000,,,Changelog Media
2021-12-30 22:58:20,E6FBC9678C743EDE,"Kong, APIs, Microservices",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/185/the-changelog-185.mp3,"Changelog: Software Development, Open Source",,7940,,83843294,,,URL,"The Changelog: Software Development, Open Source",,,2015-12-05 02:00:00,Podcast,,5230000,,,Changelog Media
2021-12-30 22:58:20,ECD187B26EBB2E13,Building the Ultimate Hacking Keyboard,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/186/the-changelog-186.mp3,"Changelog: Software Development, Open Source",,7942,,97216078,,,URL,"The Changelog: Software Development, Open Source",,,2015-12-11 07:30:00,Podcast,,6068000,,,Changelog Media
2021-12-30 22:58:20,8A760A5C2F9D030F,"Redux, React, and Functional JavaScript",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/187/the-changelog-187.mp3,"Changelog: Software Development, Open Source",,7944,,67992819,,,URL,"The Changelog: Software Development, Open Source",,,2015-12-18 10:00:00,Podcast,,5637000,,,Changelog Media
2021-12-30 22:58:20,7CDA09A28789BC66,DOUBLEHEADER — 24 Pull Requests and Libraries.io + Flynn,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/188/the-changelog-188.mp3,"Changelog: Software Development, Open Source",,7946,,71394618,,,URL,"The Changelog: Software Development, Open Source",,,2015-12-25 02:45:00,Podcast,,5920000,,,Changelog Media
2021-12-30 22:58:20,69490F2DC120A1C0,JSON API and API Design,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/189/the-changelog-189.mp3,"Changelog: Software Development, Open Source",,7948,,70926989,,,URL,"The Changelog: Software Development, Open Source",,,2016-01-01 07:30:00,Podcast,,5881000,,,Changelog Media
2021-12-30 22:58:20,7A4C95DA669456B9,ZeroDB,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/190/the-changelog-190.mp3,"Changelog: Software Development, Open Source",,7950,,58931350,,,URL,"The Changelog: Software Development, Open Source",,,2016-01-08 02:00:00,Podcast,,4881000,,,Changelog Media
2021-12-30 22:58:20,65ED69568143AC27,Elm and Functional Programming,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/191/the-changelog-191.mp3,"Changelog: Software Development, Open Source",,7952,,66767020,,,URL,"The Changelog: Software Development, Open Source",,,2016-01-16 02:00:00,Podcast,,5534000,,,Changelog Media
2021-12-30 22:58:20,92A774AB23479478,"Crystal: Fast as C, Slick as Ruby",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/192/the-changelog-192.mp3,"Changelog: Software Development, Open Source",,7954,,42518221,,,URL,"The Changelog: Software Development, Open Source",,,2016-01-29 08:00:00,Podcast,,3514000,,,Changelog Media
2021-12-30 22:58:20,D2634BD9C9727C2D,Funding open source,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/193/the-changelog-193.mp3,"Changelog: Software Development, Open Source",,7956,,78722857,,,URL,"The Changelog: Software Development, Open Source",,,2016-01-30 01:00:00,Podcast,,6531000,,,Changelog Media
2021-12-30 22:58:20,06C889D5BE0821F9,Elixir and the Future of Phoenix,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/194/the-changelog-194.mp3,"Changelog: Software Development, Open Source",,7958,,68808747,,,URL,"The Changelog: Software Development, Open Source",,,2016-02-09 10:15:00,Podcast,,5705000,,,Changelog Media
2021-12-30 22:58:20,FA2AFF66C72DB214,freeCodeCamp,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/195/the-changelog-195.mp3,"Changelog: Software Development, Open Source",,7960,,66506452,,,URL,"The Changelog: Software Development, Open Source",,,2016-02-12 23:00:00,Podcast,,5513000,,,Changelog Media
2021-12-30 22:58:20,ED5E2F2EE4664545,TiddlyWiki,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/196/the-changelog-196.mp3,"Changelog: Software Development, Open Source",,7962,,60903784,,,URL,"The Changelog: Software Development, Open Source",,,2016-02-27 02:00:00,Podcast,,5053000,,,Changelog Media
2021-12-30 22:58:20,7055F3310ADC2525,The future of WordPress and Calypso,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/197/the-changelog-197.mp3,"Changelog: Software Development, Open Source",,7964,,68882180,,,URL,"The Changelog: Software Development, Open Source",future of WordPress and Calypso,,2016-03-04 09:30:00,Podcast,,5719000,,,Changelog Media
2021-12-30 22:58:20,5A28DCB9A4ECA062,Haskell Programming,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/198/the-changelog-198.mp3,"Changelog: Software Development, Open Source",,7966,,73486410,,,URL,"The Changelog: Software Development, Open Source",,,2016-03-26 01:00:00,Podcast,,6104000,,,Changelog Media
2021-12-30 22:58:20,E96AF46F3159AAFF,Your Huginn Agents Are Standing By,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/199/the-changelog-199.mp3,"Changelog: Software Development, Open Source",,7968,,54566185,,,URL,"The Changelog: Software Development, Open Source",,,2016-04-15 01:00:00,Podcast,,4524000,,,Changelog Media
2021-12-30 22:58:20,BC0F9FA805368C0C,JavaScript and Robots,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/200/the-changelog-200.mp3,"Changelog: Software Development, Open Source",,7970,,64819876,,,URL,"The Changelog: Software Development, Open Source",,,2016-04-19 01:00:00,Podcast,,5380000,,,Changelog Media
2021-12-30 22:58:20,0C0274E21A89FFFA,Why SQLite succeeded as a database,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/201/the-changelog-201.mp3,"Changelog: Software Development, Open Source",,7972,,76214239,,,URL,"The Changelog: Software Development, Open Source",,,2016-04-30 01:00:00,Podcast,,4760000,,,Changelog Media
2021-12-30 22:58:20,70065F5A06142CD9,23 years of Ruby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/202/the-changelog-202.mp3,"Changelog: Software Development, Open Source",,7974,,79743350,,,URL,"The Changelog: Software Development, Open Source",,,2016-05-07 01:00:00,Podcast,,4973000,,,Changelog Media
2021-12-30 22:58:20,B4A373FDA8D8CF86,Jewelbots and Getting Kids Coding,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/203/the-changelog-203.mp3,"Changelog: Software Development, Open Source",,7976,,61966662,,,URL,"The Changelog: Software Development, Open Source",,,2016-05-14 01:00:00,Podcast,,3860000,,,Changelog Media
2021-12-30 22:58:20,24E80A07CA212D67,IPFS (InterPlanetary File System),,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/204/the-changelog-204.mp3,"Changelog: Software Development, Open Source",,7978,,70867090,,,URL,"The Changelog: Software Development, Open Source",,,2016-05-21 01:00:00,Podcast,,4417000,,,Changelog Media
2021-12-30 22:58:20,41ADA93824E5E06C,A protocol for dying,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/205/the-changelog-205.mp3,"Changelog: Software Development, Open Source",,7980,,112042496,,,URL,"The Changelog: Software Development, Open Source",protocol for dying,,2016-06-04 01:00:00,Podcast,,6997000,,,Changelog Media
2021-12-30 22:58:20,6871757D80F76E79,The advantages of being a blind programmer,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/206/the-changelog-206.mp3,"Changelog: Software Development, Open Source",,7982,,67239204,,,URL,"The Changelog: Software Development, Open Source",advantages of being a blind programmer,,2016-06-11 01:00:00,Podcast,,4190000,,,Changelog Media
2021-12-30 22:58:20,D6D26D26DB2B5757,Ubuntu Everywhere,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/207/the-changelog-207.mp3,"Changelog: Software Development, Open Source",,7984,,77737571,,,URL,"The Changelog: Software Development, Open Source",,,2016-06-18 01:00:00,Podcast,,4848000,,,Changelog Media
2021-12-30 22:58:20,A73E28961B597A0A,Ecto 2 and Phoenix Presence,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/208/the-changelog-208.mp3,"Changelog: Software Development, Open Source",,7986,,93933874,,,URL,"The Changelog: Software Development, Open Source",,,2016-06-22 06:00:00,Podcast,,5862000,,,Changelog Media
2021-12-30 22:58:20,D706ABFE33905D60,GitHub and Google on Public Datasets & Google BigQuery,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/209/the-changelog-209.mp3,"Changelog: Software Development, Open Source",,7988,,81048150,,,URL,"The Changelog: Software Development, Open Source",,,2016-06-29 20:00:00,Podcast,,5055000,,,Changelog Media
2021-12-30 22:58:20,C493648FB9087982,ngrok and Go,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/210/the-changelog-210.mp3,"Changelog: Software Development, Open Source",,7990,,71086957,,,URL,"The Changelog: Software Development, Open Source",,,2016-07-09 01:00:00,Podcast,,4431000,,,Changelog Media
2021-12-30 22:58:20,1805D6C12CD6A5B5,Open Source at Facebook,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/211/the-changelog-211.mp3,"Changelog: Software Development, Open Source",,7992,,114651843,,,URL,"The Changelog: Software Development, Open Source",,,2016-07-15 15:00:00,Podcast,,4770000,,,Changelog Media
2021-12-30 22:58:20,A006426A9D2D2376,SiteSpeed.io and Performance,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/212/the-changelog-212.mp3,"Changelog: Software Development, Open Source",,7994,,68169517,,,URL,"The Changelog: Software Development, Open Source",,,2016-07-23 01:00:00,Podcast,,4248000,,,Changelog Media
2021-12-30 22:58:20,F6B1D1D1CB0F6F6D,"ZEIT, HyperTerm, now",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/213/the-changelog-213.mp3,"Changelog: Software Development, Open Source",,7996,,96695649,,,URL,"The Changelog: Software Development, Open Source",,,2016-07-30 01:00:00,Podcast,,6035000,,,Changelog Media
2021-12-30 22:58:20,6011072C7E712D8F,"Libscore, Velocity.js, Hacking",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/214/the-changelog-214.mp3,"Changelog: Software Development, Open Source",,7998,,55686627,,,URL,"The Changelog: Software Development, Open Source",,,2016-08-06 01:00:00,Podcast,,3466000,,,Changelog Media
2021-12-30 22:58:20,D29034792DEFBF38,Best Practices Badge from Core Infrastructure Initiative,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/215/the-changelog-215.mp3,"Changelog: Software Development, Open Source",,8000,,65948188,,,URL,"The Changelog: Software Development, Open Source",,,2016-08-12 20:00:00,Podcast,,4109000,,,Changelog Media
2021-12-30 22:58:20,373011DB39FB5283,GitHub's Electron,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/216/the-changelog-216.mp3,"Changelog: Software Development, Open Source",,8002,,81286241,,,URL,"The Changelog: Software Development, Open Source",,,2016-08-19 20:00:00,Podcast,,5070000,,,Changelog Media
2021-12-30 22:58:20,8757BFCE3EC7209C,Sourcegraph the 'Google for Code',,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/217/the-changelog-217.mp3,"Changelog: Software Development, Open Source",,8004,,86659297,,,URL,"The Changelog: Software Development, Open Source",,,2016-08-26 20:00:00,Podcast,,5406000,,,Changelog Media
2021-12-30 22:58:20,5DA2F720B409CE82,Elm and Functional Programming,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/218/the-changelog-218.mp3,"Changelog: Software Development, Open Source",,8006,,84495463,,,URL,"The Changelog: Software Development, Open Source",,,2016-09-02 20:00:00,Podcast,,5271000,,,Changelog Media
2021-12-30 22:58:20,D1BDDAFA3DDEEF0A,TensorFlow and Deep Learning,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/219/the-changelog-219.mp3,"Changelog: Software Development, Open Source",,8008,,62733067,,,URL,"The Changelog: Software Development, Open Source",,,2016-09-09 20:00:00,Podcast,,3908000,,,Changelog Media
2021-12-30 22:58:20,7298D09E5FA23823,GitLab's Master Plan,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/220/the-changelog-220.mp3,"Changelog: Software Development, Open Source",,8010,,87270178,,,URL,"The Changelog: Software Development, Open Source",,,2016-09-16 20:00:00,Podcast,,5445000,,,Changelog Media
