date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,track_id,play_count,size,artwork_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2022-05-21 23:04:05,103022651EFF0C8F,Doctrine & Covenants 125-128 Part 2 : Dr. Jennifer Reeder,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9433793-doctrine-covenants-125-128-part-2-dr-jennifer-reeder.mp3,17672,,68731895,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-10-31 00:00:00,Podcast,,2862000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,6D046B44FF394C31,Doctrine & Covenants 125-128 followHIM Favorites with Dr. Jennifer Reeder,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9445929-doctrine-covenants-125-128-followhim-favorites-with-dr-jennifer-reeder.mp3,17674,,9096624,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-10-31 12:00:00,Podcast,,375000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,5438E2FBC83A1EE6,Doctrine & Covenants 129-132 Part 1 : Dr. Kate Holbrook,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9490302-doctrine-covenants-129-132-part-1-dr-kate-holbrook.mp3,17676,,75234049,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-06 00:00:00,Podcast,,3133000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,F01448297C279D3F,Doctrine & Covenants 129-132 Part 2 : Dr. Kate Holbrook,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9490529-doctrine-covenants-129-132-part-2-dr-kate-holbrook.mp3,17678,,83317170,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-07 00:00:00,Podcast,,3470000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,66531710DCF5A413,Doctrine & Covenants 129-132 followHIM Favorites with Dr. Kate Holbrook,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9498667-doctrine-covenants-129-132-followhim-favorites-with-dr-kate-holbrook.mp3,17680,,8526487,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-07 12:00:00,Podcast,,351000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,4C3D9FF9FB3BE69A,Doctrine & Covenants 133-134 Part 1 : Dr. Derek Sainsbury,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9529321-doctrine-covenants-133-134-part-1-dr-derek-sainsbury.mp3,17682,,83047680,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-13 01:00:00,Podcast,,3459000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,1516574D6590AFE6,Doctrine & Covenants 133-134 Part 2 : Dr. Derek Sainsbury,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9530749-doctrine-covenants-133-134-part-2-dr-derek-sainsbury.mp3,17684,,95074874,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-14 01:00:00,Podcast,,3960000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,C6724A5B7D1F02DA,"Doctrine & Covenants 133-134 ""The Road to Carthage"" Part 3 Bonus Episode : Dr. Derek Sainsbury",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9530763-doctrine-covenants-133-134-the-road-to-carthage-part-3-bonus-episode-dr-derek-sainsbury.mp3,17686,,57277436,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-14 13:00:00,Podcast,,2385000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,D5989478F23F5873,Doctrine & Covenants 133-134 followHIM Favorites with Dr. Derek Sainsbury,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9552656-doctrine-covenants-133-134-followhim-favorites-with-dr-derek-sainsbury.mp3,17688,,8393191,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-15 18:00:00,Podcast,,346000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,F50D90E5862DB744,Doctrine & Covenants 135-136 Part 1 : Dr. S. Michael Wilcox,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9569299-doctrine-covenants-135-136-part-1-dr-s-michael-wilcox.mp3,17690,,78397109,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-20 01:00:00,Podcast,,3264000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,146486E620DD8AA1,Doctrine & Covenants 135-136 Part 2 : Dr. S. Michael Wilcox,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9569723-doctrine-covenants-135-136-part-2-dr-s-michael-wilcox.mp3,17692,,80644685,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-20 13:00:00,Podcast,,3358000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A3B7EB515F8A1625,Doctrine & Covenants 135-136 Part 3 : Dr. Richard E. Bennett,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9582766-doctrine-covenants-135-136-part-3-dr-richard-e-bennett.mp3,17694,,67331901,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-21 01:00:00,Podcast,,2802000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A786B3FFBB7E7D63,Doctrine & Covenants 135-136 Part 4 : Dr. Richard E. Bennett,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9582805-doctrine-covenants-135-136-part-4-dr-richard-e-bennett.mp3,17696,,67899280,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-21 13:00:00,Podcast,,2825000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,EA15B408218811E5,Doctrine & Covenants 135 followHIM Favorites with Dr. S. Michael Wilcox,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9583706-doctrine-covenants-135-followhim-favorites-with-dr-s-michael-wilcox.mp3,17698,,9682442,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-21 20:00:00,Podcast,,400000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,DE699F7D7F78C3F6,Doctrine & Covenants 136 followHIM Favorites with Dr. Richard E. Bennett,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9583187-doctrine-covenants-136-followhim-favorites-with-dr-richard-e-bennett.mp3,17700,,8633840,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-22 02:00:00,Podcast,,356000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,37FF577A83133004,Doctrine & Covenants 137-138 Part 1 : Dr. Steven C. Harper,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9604899-doctrine-covenants-137-138-part-1-dr-steven-c-harper.mp3,17702,,78982508,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-27 19:00:00,Podcast,,3289000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,F9A623395BA67FEC,Doctrine & Covenants 137-138 Part 2 : Dr. Steven C. Harper,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9605411-doctrine-covenants-137-138-part-2-dr-steven-c-harper.mp3,17704,,78934234,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-28 01:00:00,Podcast,,3287000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,03A6CE948189C7F6,Doctrine & Covenants 137-138 followHIM Favorites with Dr. Steven C. Harper,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9621649-doctrine-covenants-137-138-followhim-favorites-with-dr-steven-c-harper.mp3,17706,,11024189,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-11-28 13:00:00,Podcast,,456000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,3FFB316244A82CBA,Articles of Faith : Brother Ahmad S. Corbitt,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9656222-articles-of-faith-brother-ahmad-s-corbitt.mp3,17708,,110491562,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-04 01:00:00,Podcast,,4601000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,7C12204D5F4DCA1F,Official Declarations 1 & 2 : Brother Ahmad S. Corbitt,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9656224-official-declarations-1-2-brother-ahmad-s-corbitt.mp3,17710,,50534292,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-05 01:00:00,Podcast,,2103000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,287D12EA765B37DC,The Family: A Proclamation to the World Part 1 : Dr. Jenet Erickson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9683952-the-family-a-proclamation-to-the-world-part-1-dr-jenet-erickson.mp3,17712,,88556091,,URL,"Follow Him: A Come, Follow Me Podcast",Family: A Proclamation to the World Part 1 : Dr. Jenet Erickson,,2021-12-11 01:00:00,Podcast,,3688000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,1F48B6D626D9F135,The Family: A Proclamation to the World Part 2 : Dr. Jenet Erickson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9699315-the-family-a-proclamation-to-the-world-part-2-dr-jenet-erickson.mp3,17714,,101029038,,URL,"Follow Him: A Come, Follow Me Podcast",Family: A Proclamation to the World Part 2 : Dr. Jenet Erickson,,2021-12-12 00:00:00,Podcast,,4208000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,28D587F5CFF4FE6A,The Family: A Proclamation to the World : followHIM Favorites with Dr. Jenet Erickson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9700776-the-family-a-proclamation-to-the-world-followhim-favorites-with-dr-jenet-erickson.mp3,17716,,12938214,,URL,"Follow Him: A Come, Follow Me Podcast",Family: A Proclamation to the World : followHIM Favorites with Dr. Jenet Erickson,,2021-12-12 13:00:00,Podcast,,535000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,E5916E153B2DDDD6,Christmas Part 1 : Brother Bradley R. Wilcox,,True,,2022-03-02 19:17:15,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9716739-christmas-part-1-brother-bradley-r-wilcox.mp3,17718,1,66362393,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-18 01:00:00,Podcast,,2763000,3729068235,,Hank Smith & John Bytheway
2022-05-21 23:04:05,D98A848F6D647F88,Christmas Part 2 : Brother Bradley R. Wilcox,,True,,2022-03-05 19:08:06,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9716914-christmas-part-2-brother-bradley-r-wilcox.mp3,17720,1,58789599,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-18 17:00:00,Podcast,,2447000,3729326886,,Hank Smith & John Bytheway
2022-05-21 23:04:05,E9FDF7146F6B0E72,Christmas followHIM Favorites with Brother Bradley R. Wilcox,,True,,2022-03-05 19:41:00,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9716977-christmas-followhim-favorites-with-brother-bradley-r-wilcox.mp3,17722,1,7785866,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-19 13:00:00,Podcast,,321000,3729328860,,Hank Smith & John Bytheway
2022-05-21 23:04:05,3C15B30B9C6C7B8F,Moses 1; Abraham 3 -- Part 1 : Dr. Kerry Muhlestein,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9786136-moses-1-abraham-3-part-1-dr-kerry-muhlestein.mp3,17724,,99198742,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-27 01:00:00,Podcast,,4131000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,3155F8307BBA42B4,Moses 1; Abraham 3 -- Part 2 : Dr. Kerry Muhlestein,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9788698-moses-1-abraham-3-part-2-dr-kerry-muhlestein.mp3,17726,,95558109,,URL,"Follow Him: A Come, Follow Me Podcast",,,2021-12-28 00:00:00,Podcast,,3979000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,89B77A9677B09DAB,"Genesis 1-3, Moses 2-3, Abraham 4-5 -- Part 1 : Dr. Joshua M. Sears",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9808478-genesis-1-3-moses-2-3-abraham-4-5-part-1-dr-joshua-m-sears.mp3,17728,,100407332,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-01 01:00:00,Podcast,,4182000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,407D9B072D988F63,"Genesis 1-3, Moses 2-3, Abraham 4-5 -- Part 2 : Dr. Joshua M. Sears",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9809518-genesis-1-3-moses-2-3-abraham-4-5-part-2-dr-joshua-m-sears.mp3,17730,,83673082,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-02 01:00:00,Podcast,,3485000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,B6DAC7384125691C,"Genesis 3-4, Moses 4-5 -- Part 1 : Dr. Shon D. Hopkin",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9846032-genesis-3-4-moses-4-5-part-1-dr-shon-d-hopkin.mp3,17732,,103876721,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-08 01:00:00,Podcast,,4326000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A0BB8C0DB76893BD,"Genesis 3-4, Moses 4-5 -- Part 2 : Dr. Shon D. Hopkin",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9846162-genesis-3-4-moses-4-5-part-2-dr-shon-d-hopkin.mp3,17734,,80718857,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-09 01:00:00,Podcast,,3362000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,96E7BF4C6B16CE83,Why did God give conflicting commandments to Adam and Eve? : follow HIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9853028-why-did-god-give-conflicting-commandments-to-adam-and-eve-follow-him-favorites.mp3,17736,,6667035,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-09 13:00:00,Podcast,,275000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A9ECDBFE7DB94598,"Genesis 5, Moses 6 -- Part 1 : Dr. Jenet Erickson",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9888374-genesis-5-moses-6-part-1-dr-jenet-erickson.mp3,17738,,110641989,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-14 08:00:00,Podcast,,4607000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,5056321FF3F37AB4,"Genesis 5, Moses 6 -- Part 2 : Dr. Jenet Erickson",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9890393-genesis-5-moses-6-part-2-dr-jenet-erickson.mp3,17740,,115517692,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-16 01:00:00,Podcast,,4810000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,390E893E074C2ED0,"If I repent of a sin and then do it again, can I repent of the same sin? : follow HIM Favorites",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9899695-if-i-repent-of-a-sin-and-then-do-it-again-can-i-repent-of-the-same-sin-follow-him-favorites.mp3,17742,,11612356,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-17 14:00:00,Podcast,,481000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,63BB8AC1B99781F6,SPECIAL EPISODE - 1st Anniversary Behind-the-scenes Look.,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9901991-special-episode-1st-anniversary-behind-the-scenes-look.mp3,17744,,31944397,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-17 20:00:00,Podcast,,1329000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,75583CB18DC83558,Moses 7 -- Part 1: Dr Avram Shannon,,True,,2022-02-03 20:58:28,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9919357-moses-7-part-1-dr-avram-shannon.mp3,17746,1,95180033,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-22 02:00:00,Podcast,,3964000,3726741508,,Hank Smith & John Bytheway
2022-05-21 23:04:05,D5BED20E34801513,Moses 7 -- Part 2: Dr Avram Shannon,,True,,2022-02-05 20:10:45,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9930336-moses-7-part-2-dr-avram-shannon.mp3,17748,1,70068627,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-23 01:00:00,Podcast,,2918000,3726911445,,Hank Smith & John Bytheway
2022-05-21 23:04:05,2686190752F7326F,What does it mean to give to the poor? Should I give away everything I own? : follow HIM Favorites,,True,,2022-02-05 20:44:27,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9933829-what-does-it-mean-to-give-to-the-poor-should-i-give-away-everything-i-own-follow-him-favorites.mp3,17750,1,15928836,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-23 13:00:00,Podcast,,660000,3726913467,,Hank Smith & John Bytheway
2022-05-21 23:04:05,8874226969CB546F,"Genesis 6-11, Moses 8 -- Part 1 : Dr. Krystal Pierce",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9965375-genesis-6-11-moses-8-part-1-dr-krystal-pierce.mp3,17752,,97966156,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-29 07:00:00,Podcast,,4080000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,03994DADCFA92A31,"Genesis 6-11, Moses 8 -- Part 2 : Dr. Krystal Pierce",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9973482-genesis-6-11-moses-8-part-2-dr-krystal-pierce.mp3,17754,,116575580,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-30 01:00:00,Podcast,,4856000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,FB47D06FA3A55066,Did the flood cover the entire earth? : follow HIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/9986099-did-the-flood-cover-the-entire-earth-follow-him-favorites.mp3,17756,,12284991,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-01-31 19:00:00,Podcast,,509000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,0E01D5DDB93AF685,"Genesis 12-17, Abraham 1-2 -- Part 1 : Dr. Jennifer C. Lane",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10011809-genesis-12-17-abraham-1-2-part-1-dr-jennifer-c-lane.mp3,17758,,70587805,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-05 01:00:00,Podcast,,2939000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,DF83D8EF390BF33E,"Genesis 12-17, Abraham 1-2 -- Part 2 : Dr. Jennifer C. Lane",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10016723-genesis-12-17-abraham-1-2-part-2-dr-jennifer-c-lane.mp3,17760,,91481793,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-06 01:00:00,Podcast,,3810000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,CD68F604AC7D929F,What does the Abrahamic covenant have to do with me? : followHIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10039029-what-does-the-abrahamic-covenant-have-to-do-with-me-followhim-favorites.mp3,17762,,14294358,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-09 00:00:00,Podcast,,592000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A311105937EF4EA6,Genesis 18-23 -- Part 1 : Dr. Daniel C. Peterson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10058072-genesis-18-23-part-1-dr-daniel-c-peterson.mp3,17764,,72824027,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-12 01:00:00,Podcast,,3031000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,1D3B6F2EBB92C98C,Genesis 18-23 -- Part 2 : Dr. Daniel C. Peterson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10060862-genesis-18-23-part-2-dr-daniel-c-peterson.mp3,17766,,99581774,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-13 01:00:00,Podcast,,4146000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,477155C296C3EB0D,Why would God command Abraham to sacrifice Isaac? : followHIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10081076-why-would-god-command-abraham-to-sacrifice-isaac-followhim-favorites.mp3,17768,,8929637,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-15 19:00:00,Podcast,,369000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,EBAAE9E15B8B4F80,Genesis 24-27 -- Part 1 : Dr. Camille Olson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10100044-genesis-24-27-part-1-dr-camille-olson.mp3,17770,,78438885,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-19 01:00:00,Podcast,,3266000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,E967480AEBAFC158,Genesis 24-27 -- Part 2 : Dr. Camille Olson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10103642-genesis-24-27-part-2-dr-camille-olson.mp3,17772,,86379065,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-20 01:00:00,Podcast,,3597000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,DDEE9B6A497DA94E,How do I find a spouse? : followHIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10123825-how-do-i-find-a-spouse-followhim-favorites.mp3,17774,,11386558,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-22 18:00:00,Podcast,,471000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A4FF419F1D124CE9,Genesis 28-33 -- Part 1: Dr. Jeffrey R. Chadwick,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10139773-genesis-28-33-part-1-dr-jeffrey-r-chadwick.mp3,17776,,65315323,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-26 01:00:00,Podcast,,2720000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,4D291A61B4FFFC88,Genesis 28-33 -- Part 2: Dr. Jeffrey R. Chadwick,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10147658-genesis-28-33-part-2-dr-jeffrey-r-chadwick.mp3,17778,,53084374,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-02-27 00:00:00,Podcast,,2210000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,565BDF42EFA4FA5B,What is this about new names? : followHIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10169227-what-is-this-about-new-names-followhim-favorites.mp3,17780,,6516510,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-01 21:00:00,Podcast,,268000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,C8F79A68C8556F90,Genesis 37-41 -- Part 1 : Dr. Lili De Hoyos Anderson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10186857-genesis-37-41-part-1-dr-lili-de-hoyos-anderson.mp3,17782,,105881304,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-05 00:00:00,Podcast,,4410000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A317DAF0AEC2AD9E,Genesis 37-41 -- Part 2 : Dr. Lili De Hoyos Anderson,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10192105-genesis-37-41-part-2-dr-lili-de-hoyos-anderson.mp3,17784,,80025720,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-06 01:00:00,Podcast,,3332000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,A64043E47CFF0926,Why do bad things happen to good people? : follow Him Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10214597-why-do-bad-things-happen-to-good-people-follow-him-favorites.mp3,17786,,17428403,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-09 00:00:00,Podcast,,723000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,6867B137B0FC504B,Genesis 42-50 -- Part 1 : Dr. S. Michael Wilcox,,True,,2022-03-23 18:14:29,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10234293-genesis-42-50-part-1-dr-s-michael-wilcox.mp3,17788,1,103664329,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-12 00:00:00,Podcast,,4316000,3730882469,,Hank Smith & John Bytheway
2022-05-21 23:04:05,AED670242275C82E,Genesis 42-50 -- Part 2 : Dr. S. Michael Wilcox,,True,,2022-03-26 18:19:52,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10237747-genesis-42-50-part-2-dr-s-michael-wilcox.mp3,17790,1,66194706,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-13 01:00:00,Podcast,,2755000,3731141992,,Hank Smith & John Bytheway
2022-05-21 23:04:05,1167C1B87E455E94,How do you forgive hard things? : follow HIM Favorites,,True,,2022-03-26 18:32:10,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10256912-how-do-you-forgive-hard-things-follow-him-favorites.mp3,17792,1,13966429,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-15 21:00:00,Podcast,,579000,3731142730,,Hank Smith & John Bytheway
2022-05-21 23:04:05,B4BC3528D0A86CB2,"Exodus 1-6 -- Part 1 : Anthony Rivera Jr., MTS",,True,,2022-06-04 23:57:50,,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10276829-exodus-1-6-part-1-anthony-rivera-jr-mts.mp3,17794,20,96140316,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-18 23:00:00,Podcast,,4005000,3737210270,,Hank Smith & John Bytheway
2022-05-21 23:04:05,65748A84CC12A359,"Exodus 1-6 -- Part 2 : Anthony Rivera Jr., MTS",,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10280395-exodus-1-6-part-2-anthony-rivera-jr-mts.mp3,17796,,83971434,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-19 23:00:00,Podcast,,3498000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,CC447707804C78C8,How do I gain self-confidence? : follow HIM Favorites,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10299016-how-do-i-gain-self-confidence-follow-him-favorites.mp3,17798,,12180906,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-22 21:00:00,Podcast,,504000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,829147704BE8F229,Exodus 7-13 -- Part 1 : Dr. Andrew C. Skinner,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10315296-exodus-7-13-part-1-dr-andrew-c-skinner.mp3,17800,,88406596,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-25 23:00:00,Podcast,,3682000,,,Hank Smith & John Bytheway
2022-05-21 23:04:05,70120C4386E8212F,Exodus 7-13 -- Part 2 : Dr. Andrew C. Skinner,,True,,,True,https://chrt.fm/track/534B95/www.buzzsprout.com/1558370/10321702-exodus-7-13-part-2-dr-andrew-c-skinner.mp3,17802,,93365682,,URL,"Follow Him: A Come, Follow Me Podcast",,,2022-03-26 23:00:00,Podcast,,3889000,,,Hank Smith & John Bytheway
