date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:16,15046F7316E5C8E2,#184 Too many ways to wait with await?,,True,,,True,https://pythonbytes.fm/episodes/download/184/too-many-ways-to-wait-with-await.mp3,,7048,,34668525,,,URL,Python Bytes,,2020-06-05 08:00:00,Podcast,,2162000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CCDB49EA3E533C07,#185 This code is snooping on you (a good thing!),,True,,,True,https://pythonbytes.fm/episodes/download/185/this-code-is-snooping-on-you-a-good-thing.mp3,,7050,,23747362,,,URL,Python Bytes,,2020-06-12 08:00:00,Podcast,,1479000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,195BA9B11B5098CD,#186 The treebeard will guard your notebook,,True,,,True,https://pythonbytes.fm/episodes/download/186/the-treebeard-will-guard-your-notebook.mp3,,7052,,23934530,,,URL,Python Bytes,,2020-06-18 08:00:00,Podcast,,1491000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,C8E8EEBB02C2D0C7,#187 Ready to find out if you're git famous?,,True,,,True,https://pythonbytes.fm/episodes/download/187/ready-to-find-out-if-youre-git-famous.mp3,,7054,,28326017,,,URL,Python Bytes,,2020-06-26 08:00:00,Podcast,,1765000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,0F9AE771907ED6BD,"#188 Will there be a ""switch"" in Python the language?",,True,,,True,https://pythonbytes.fm/episodes/download/188/will-there-be-a-switch-in-python-the-language.mp3,,7056,,30319325,,,URL,Python Bytes,,2020-07-03 08:00:00,Podcast,,1890000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,C0C6C65DB46B58F8,#189 What does str.strip() do? Are you sure?,,True,,,True,https://pythonbytes.fm/episodes/download/189/what-does-str.strip-do-are-you-sure.mp3,,7058,,30757460,,,URL,Python Bytes,,2020-07-09 08:00:00,Podcast,,1917000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B62A0B98F068939A,#190 You will now be notified if the Python zipper is broken,,True,,,True,https://pythonbytes.fm/episodes/download/190/you-will-now-be-notified-if-the-python-zipper-is-broken.mp3,,7060,,41903089,,,URL,Python Bytes,,2020-07-16 08:00:00,Podcast,,2614000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,9B534C2CFCF0DB4C,#191 Live from the Manning Python Conference,,True,,2020-08-01 15:00:10,True,https://pythonbytes.fm/episodes/download/191/live-from-the-manning-python-conference.mp3,,7062,,50530087,,,URL,Python Bytes,,2020-07-22 08:00:00,Podcast,,3153000,3679117210,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,553A5F43990F9D6B,"#192 Calculations by hand, but in the compter, with Handcalcs",,True,,,True,https://pythonbytes.fm/episodes/download/192/calculations-by-hand-but-in-the-compter-with-handcalcs.mp3,,7064,,29343048,,,URL,Python Bytes,,2020-08-02 08:00:00,Podcast,,1829000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,3413FFD7023FAFF9,#193 Break out the Django testing toolbox,,True,,2020-08-15 19:37:47,True,https://pythonbytes.fm/episodes/download/193/break-out-the-django-testing-toolbox.mp3,,7066,,32882337,,,URL,Python Bytes,,2020-08-06 08:00:00,Podcast,,2050000,3680343467,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,732034A8481ADE87,#194 Events and callbacks in the Python language!,,True,,2020-08-15 16:15:11,True,https://pythonbytes.fm/episodes/download/194/events-and-callbacks-in-the-python-language.mp3,,7068,,27445263,,,URL,Python Bytes,,2020-08-10 08:00:00,Podcast,,1710000,3680331311,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,FCB21BEECD925142,#195 Runtime type checking for Python type hints,,True,,,True,https://pythonbytes.fm/episodes/download/195/runtime-type-checking-for-python-type-hints.mp3,,7070,,31876170,,,URL,Python Bytes,,2020-08-18 08:00:00,Podcast,,1987000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,5ACEC19BF637D97B,#196 Version your SQL schemas with git + automatically migrate them,,True,,2020-09-12 19:39:35,True,https://pythonbytes.fm/episodes/download/196/version-your-sql-schemas-with-git-automatically-migrate-them.mp3,,7072,,29921959,,,URL,Python Bytes,,2020-08-27 08:00:00,Podcast,,1865000,3682762775,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,6EE5208E2146B624,#197 Structured concurrency in Python,,True,,,True,https://pythonbytes.fm/episodes/download/197/structured-concurrency-in-python.mp3,,7074,,34778281,,,URL,Python Bytes,,2020-09-05 08:00:00,Podcast,,2168000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,0D7CAD662FB0AF28,#198 There's a beaver in your database and Anna-Lena drops by,,True,,,True,https://pythonbytes.fm/episodes/download/198/theres-a-beaver-in-your-database-and-anna-lena-drops-by.mp3,,7076,,33397488,,,URL,Python Bytes,,2020-09-11 08:00:00,Podcast,,2082000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,6D3EFEB0B5A326DB,#199 Big news for a very small Python runtime,,True,,,True,https://pythonbytes.fm/episodes/download/199/big-news-for-a-very-small-python-runtime.mp3,,7078,,28366386,,,URL,Python Bytes,,2020-09-17 08:00:00,Podcast,,1768000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,C9AD7EEF534F64D4,#200 No dog-piling please (it's episode 200!),,True,,,True,https://pythonbytes.fm/episodes/download/200/no-dog-piling-please-its-episode-200.mp3,,7080,,31101655,,,URL,Python Bytes,,2020-09-25 08:00:00,Podcast,,1939000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,4EF900BEE0C1FE32,#201 Understand git by rebuilding it in Python,,True,,2020-10-26 19:54:31,,https://pythonbytes.fm/episodes/download/201/understand-git-by-rebuilding-it-in-python.mp3,,7082,1,38893841,,,URL,Python Bytes,,2020-10-02 08:00:00,Podcast,,2426000,3686565271,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,367F24C9CFD5B918,#202 Jupyter is back in black!,,True,,,True,https://pythonbytes.fm/episodes/download/202/jupyter-is-back-in-black.mp3,,7084,,32143730,,,URL,Python Bytes,,2020-10-09 08:00:00,Podcast,,2004000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,46D52CE3FCBDD140,#203 Scripting a masterpiece for Python web automation,,True,,,True,https://pythonbytes.fm/episodes/download/203/scripting-a-masterpiece-for-python-web-automation.mp3,,7086,,39206388,,,URL,Python Bytes,,2020-10-16 08:00:00,Podcast,,2445000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,837CEF659195F9F7,#204 Take the PSF survey and Will & Carlton drop by,,True,,,True,https://pythonbytes.fm/episodes/download/204/take-the-psf-survey-and-will-carlton-drop-by.mp3,,7088,,38516342,,,URL,Python Bytes,,2020-10-23 08:00:00,Podcast,,2402000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,492F58CF4550AE27,#205 This is going to be a little bit awkward,,True,,2021-01-20 14:47:43,,https://pythonbytes.fm/episodes/download/205/this-is-going-to-be-a-little-bit-awkward.mp3,,7090,1,33009331,,,URL,Python Bytes,,2020-10-31 08:00:00,Podcast,,2058000,3693973663,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,D9ECE70F47A97FA6,#206 Python dropping old operating systems is normal!,,True,,,True,https://pythonbytes.fm/episodes/download/206/python-dropping-old-operating-systems-is-normal.mp3,,7092,,41293231,,,URL,Python Bytes,,2020-11-08 08:00:00,Podcast,,2576000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,E10E4C958FA45A40,#207 FastAPI as a web platform (not just APIs),,True,,,True,https://pythonbytes.fm/episodes/download/207/fastapi-as-a-web-platform-not-just-apis.mp3,,7094,,32196789,,,URL,Python Bytes,,2020-11-13 08:00:00,Podcast,,2007000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B067177DF1860AD4,#208 Dependencies out of control? Just pip chill.,,True,,,True,https://pythonbytes.fm/episodes/download/208/dependencies-out-of-control-just-pip-chill.mp3,,7096,,28986568,,,URL,Python Bytes,,2020-11-19 08:00:00,Podcast,,1806000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,023A577288402792,"#209 JITing Python with .NET, no irons in sight",,True,,,True,https://pythonbytes.fm/episodes/download/209/jiting-python-with-.net-no-irons-in-sight.mp3,,7098,,31964956,,,URL,Python Bytes,,2020-11-27 08:00:00,Podcast,,1993000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,AB1606130CE5A9B3,#210 Analyzing Kickstarter Campaigns with Python,,True,,,True,https://pythonbytes.fm/episodes/download/210/analyzing-kickstarter-campaigns-with-python.mp3,,7100,,29978559,,,URL,Python Bytes,,2020-12-03 08:00:00,Podcast,,1868000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,606D493DBAF44B8F,#211 Will a black hole devour this episode?,,True,,2021-02-06 19:32:32,,https://pythonbytes.fm/episodes/download/211/will-a-black-hole-devour-this-episode.mp3,,7102,1,20171830,,,URL,Python Bytes,,2020-12-07 08:00:00,Podcast,,2672000,3695459552,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,72C9AC1C04067D0C,#212 SQLite as a file format (like docx),,True,,2021-03-09 19:29:08,,https://pythonbytes.fm/episodes/download/212/sqlite-as-a-file-format-like-docx.mp3,,7104,1,21835204,,,URL,Python Bytes,,2020-12-16 08:00:00,Podcast,,2176000,3698137748,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,D3E16BD29E5974B6,"#213 Uh oh, Vulcans have infiltrated Flask",,True,,2021-03-03 18:09:52,,https://pythonbytes.fm/episodes/download/213/uh-oh-vulcans-have-infiltrated-flask.mp3,,7106,1,27081474,,,URL,Python Bytes,,2020-12-23 08:00:00,Podcast,,2700000,3697614592,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,17F0449BA62ADB3E,#214 Python year in review (2020 edition),,True,,2021-03-09 18:46:19,,https://pythonbytes.fm/episodes/download/214/python-year-in-review-2020-edition.mp3,,7108,2,42356478,,,URL,Python Bytes,,2020-12-28 08:00:00,Podcast,,4228000,3698135179,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,1D36346199CD9CAD,#215 A Visual Introduction to NumPy,,True,,2021-03-08 23:43:13,,https://pythonbytes.fm/episodes/download/215/a-visual-introduction-to-numpy.mp3,,7110,1,26128689,,,URL,Python Bytes,,2021-01-06 08:00:00,Podcast,,2605000,3698066593,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,7B556F864D302239,#216 Container: Sort thyself!,,True,,2021-03-09 00:03:32,,https://pythonbytes.fm/episodes/download/216/container-sort-thyself.mp3,,7112,1,21408369,,,URL,Python Bytes,,2021-01-13 08:00:00,Podcast,,2133000,3698067812,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,0132AB20EDA7D291,"#217 Use your cloud SSD for fast, cross-process caching",,True,,2021-03-09 00:43:42,,https://pythonbytes.fm/episodes/download/217/use-your-cloud-ssd-for-fast-cross-process-caching.mp3,,7114,1,23309092,,,URL,Python Bytes,,2021-01-19 08:00:00,Podcast,,2318000,3698070222,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,51D99851FD5F617D,"#218 Keyboards for developers, Python, and some history",,True,,2021-04-20 15:59:21,,https://pythonbytes.fm/episodes/download/218/keyboards-for-developers-python-and-some-history.mp3,,7116,2,26270453,,,URL,Python Bytes,,2021-01-27 08:00:00,Podcast,,2614000,3701757561,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,306F35F51E7B8099,#219 HTMX: Dynamic and live HTML without JavaScript,,True,,2021-03-09 16:13:28,,https://pythonbytes.fm/episodes/download/219/htmx-dynamic-and-live-html-without-javascript.mp3,,7118,1,23653822,,,URL,Python Bytes,,2021-02-03 08:00:00,Podcast,,2352000,3698126008,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,65912EF876EB0A9F,"#220 What, why, and where of friendly errors in Python",,True,,2021-03-09 21:16:18,,https://pythonbytes.fm/episodes/download/220/what-why-and-where-of-friendly-errors-in-python.mp3,,7120,1,48059407,,,URL,Python Bytes,,2021-02-11 08:00:00,Podcast,,2847000,3698144178,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,0FD63267C9C415E9,#221 Pattern matching and accepting change in Python with Brett Cannon,,True,,2021-03-09 22:38:59,,https://pythonbytes.fm/episodes/download/221/pattern-matching-and-accepting-change-in-python-with-brett-cannon.mp3,,7122,1,42621652,,,URL,Python Bytes,,2021-02-19 08:00:00,Podcast,,3545000,3698149139,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,90DC0CB73E496F45,#222 Autocomplete with type annotations for AWS and boto3,,True,,,,https://pythonbytes.fm/episodes/download/222/autocomplete-with-type-annotations-for-aws-and-boto3.mp3,,7124,,27748810,,,URL,Python Bytes,,2021-02-24 08:00:00,Podcast,,2301000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,1465F732E478A0AE,#223 Beware: A ninja is shadowing Sebastian from FastAPI,,True,,,True,https://pythonbytes.fm/episodes/download/223/beware-a-ninja-is-shadowing-sebastian-from-fastapi.mp3,,7126,,36659812,,,URL,Python Bytes,,2021-03-03 08:00:00,Podcast,,3048000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,45F822ACD191F266,#224 Join us on a Python adventure back to 1977,,True,,,True,https://pythonbytes.fm/episodes/download/224/join-us-on-a-python-adventure-back-to-1977.mp3,,7128,,27473455,,,URL,Python Bytes,,2021-03-10 08:00:00,Podcast,,2278000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,A71BF3859EEAE139,#225 SELECT Pydantic FROM MongoDB,,True,,2021-07-22 20:55:03,,https://pythonbytes.fm/episodes/download/225/select-pydantic-from-mongodb.mp3,,7130,1,28433677,,,URL,Python Bytes,,2021-03-17 08:00:00,Podcast,,2358000,3709810503,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CB05F13DF02ECA3A,#226 Teaching Python podcast on the podcast!,,True,,,True,https://pythonbytes.fm/episodes/download/226/teaching-python-podcast-on-the-podcast.mp3,,7132,,38819226,,,URL,Python Bytes,,2021-03-25 08:00:00,Podcast,,2763000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,8E5A3AB760689532,"#227 No more awaiting, async comes to SQLAlchemy",,True,,,True,https://pythonbytes.fm/episodes/download/227/no-more-awaiting-async-comes-to-sqlalchemy.mp3,,7134,,27908384,,,URL,Python Bytes,,2021-03-31 08:00:00,Podcast,,1988000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B16257D6EC79086B,#228 Supreme Court decides API copyright battle,,True,,2021-07-26 15:45:05,,https://pythonbytes.fm/episodes/download/228/supreme-court-decides-api-copyright-battle.mp3,,7136,1,36733699,,,URL,Python Bytes,,2021-04-07 08:00:00,Podcast,,2614000,3710137505,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B5C33D54AEC5A7DA,#229 Has one of your dependencies died?,,True,,,True,https://pythonbytes.fm/episodes/download/229/has-one-of-your-dependencies-died.mp3,,7138,,36184745,,,URL,Python Bytes,,2021-04-15 08:00:00,Podcast,,2575000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,908E73CFB43BCA41,#230 PyMars? Yes! FLoC? No!,,True,,2021-07-31 22:36:28,,https://pythonbytes.fm/episodes/download/230/pymars-yes-floc-no.mp3,,7140,1,38352062,,,URL,Python Bytes,,2021-04-21 08:00:00,Podcast,,2730000,3710594188,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,7BD76D0732A75D18,"#231 Go Python, Go!",,True,,2021-09-23 20:44:23,,https://pythonbytes.fm/episodes/download/231/go-python-go.mp3,,7142,2,37273755,,,URL,Python Bytes,,2021-04-28 08:00:00,Podcast,,2653000,3715253063,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,E9552B12E893B2C3,#232 PyPI in a box and a revolutionary keyboard,,True,,,True,https://pythonbytes.fm/episodes/download/232/pypi-in-a-box-and-a-revolutionary-keyboard.mp3,,7144,,32281657,,,URL,Python Bytes,,2021-05-05 08:00:00,Podcast,,2296000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,5915C8400D3BC8EB,#233 RaaS: Readme as a Service,,True,,2021-09-03 17:43:45,,https://pythonbytes.fm/episodes/download/233/raas-readme-as-a-service.mp3,,7146,2,42939679,,,URL,Python Bytes,,2021-05-12 08:00:00,Podcast,,3058000,3713514225,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,600709962471B9AE,#234 The Astronomy-filled edition with Dr. Becky,,True,,2021-06-05 16:39:14,,https://pythonbytes.fm/episodes/download/234/the-astronomy-filled-edition-with-dr.-becky.mp3,,7148,2,41804934,,,URL,Python Bytes,,2021-05-19 08:00:00,Podcast,,2976000,3705734354,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,020C1763C961EA77,#235 Flask 2.0 Articles and Reactions,,True,,2021-09-09 17:59:03,,https://pythonbytes.fm/episodes/download/235/flask-2.0-articles-and-reactions.mp3,,7150,1,39020377,,,URL,Python Bytes,,2021-05-26 08:00:00,Podcast,,2765000,3714033543,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,08B95A267288FCF2,#236 Fuzzy wuzzy wazzy fuzzy was faster,,True,,2021-09-23 21:55:30,,https://pythonbytes.fm/episodes/download/236/fuzzy-wuzzy-wazzy-fuzzy-was-faster.mp3,,7152,2,31544417,,,URL,Python Bytes,,2021-06-02 08:00:00,Podcast,,2244000,3715257330,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CE0367B255607869,"#237 Separate your SQL and Python, asynchronously with aiosql",,True,,2021-09-23 21:44:51,,https://pythonbytes.fm/episodes/download/237/separate-your-sql-and-python-asynchronously-with-aiosql.mp3,,7154,2,33467281,,,URL,Python Bytes,,2021-06-09 08:00:00,Podcast,,2381000,3715256691,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,24F6847D92D265DC,#238 A cloud-based file system for Python and a new GUI!,,True,,2021-09-23 21:44:36,,https://pythonbytes.fm/episodes/download/238/a-cloud-based-file-system-for-python-and-a-new-gui.mp3,,7156,1,39705962,,,URL,Python Bytes,,2021-06-15 08:00:00,Podcast,,2827000,3715256676,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,123140ED14891242,#239 No module named pythonbytes,,True,,2021-09-23 21:13:09,,https://pythonbytes.fm/episodes/download/239/no-module-named-pythonbytes.mp3,,7158,1,36375703,,,URL,Python Bytes,,2021-06-23 08:00:00,Podcast,,2589000,3715254789,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,0057F3831DE06FBD,"#240 This is GitHub, your pilot speaking...",,True,,,True,https://pythonbytes.fm/episodes/download/240/this-is-github-your-pilot-speaking.mp3,,7160,,43780941,,,URL,Python Bytes,,2021-07-02 08:00:00,Podcast,,3118000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,9EF692D08847D998,#241 f-yes we want some f-string tricks!,,True,,,True,https://pythonbytes.fm/episodes/download/241/f-yes-we-want-some-f-string-tricks.mp3,,7162,,33637030,,,URL,Python Bytes,,2021-07-07 08:00:00,Podcast,,2393000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,D3C1014B2E42512A,#242 from lib import * but less,,True,,,True,https://pythonbytes.fm/episodes/download/242/from-lib-import-but-less.mp3,,7164,,33151551,,,URL,Python Bytes,,2021-07-15 08:00:00,Podcast,,2358000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,7BE9A0C571CA1966,#243 Django unicorns and multi-region PostgreSQL,,True,,,True,https://pythonbytes.fm/episodes/download/243/django-unicorns-and-multi-region-postgresql.mp3,,7166,,35686383,,,URL,Python Bytes,,2021-07-21 08:00:00,Podcast,,2539000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,488143043C14CA7E,#244 vendorizing your Python podcast,,True,,,True,https://pythonbytes.fm/episodes/download/244/vendorizing-your-python-podcast.mp3,,7168,,29297292,,,URL,Python Bytes,,2021-07-30 08:00:00,Podcast,,2083000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,EBB55A317482F4DA,#245 Fire up your Python time machine (and test some code),,True,,,True,https://pythonbytes.fm/episodes/download/245/fire-up-your-python-time-machine-and-test-some-code.mp3,,7170,,35354038,,,URL,Python Bytes,,2021-08-04 08:00:00,Podcast,,2516000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,6EC0CA684461F308,"#246 Love your crashes, use Rich to beautify tracebacks",,True,,,True,https://pythonbytes.fm/episodes/download/246/love-your-crashes-use-rich-to-beautify-tracebacks.mp3,,7172,,38990963,,,URL,Python Bytes,,2021-08-11 08:00:00,Podcast,,2779000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,59A09957CC656965,"#247 Do you dare to press "".""?",,True,,,True,https://pythonbytes.fm/episodes/download/247/do-you-dare-to-press-.mp3,,7174,,38881989,,,URL,Python Bytes,,2021-08-26 08:00:00,Podcast,,2772000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,282BB25F923569D3,"#248 while True: stand up, sit down",,True,,,True,https://pythonbytes.fm/episodes/download/248/while-true-stand-up-sit-down.mp3,,7176,,43847789,,,URL,Python Bytes,,2021-09-02 08:00:00,Podcast,,3129000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,FE207CED472B06BE,#249 All of Linux as a Python API,,True,,,True,https://pythonbytes.fm/episodes/download/249/all-of-linux-as-a-python-api.mp3,,7178,,31378778,,,URL,Python Bytes,,2021-09-09 08:00:00,Podcast,,2232000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,357068A139DD61F1,#250 skorch your scikit-learn together with PyTorch,,True,,,True,https://pythonbytes.fm/episodes/download/250/skorch-your-scikit-learn-together-with-pytorch.mp3,,7180,,35299701,,,URL,Python Bytes,,2021-09-15 08:00:00,Podcast,,2512000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CFD0CF262AAA4FA8,#251 A 95% complete episode (wait for it),,True,,,True,https://pythonbytes.fm/episodes/download/251/a-95-complete-episode-wait-for-it.mp3,,7182,,46801074,,,URL,Python Bytes,,2021-09-22 08:00:00,Podcast,,3333000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CC7CA8C366ECD9D0,#252 Jupyter is now a desktop app!,,True,,,True,https://pythonbytes.fm/episodes/download/252/jupyter-is-now-a-desktop-app.mp3,,7184,,37571117,,,URL,Python Bytes,,2021-09-29 08:00:00,Podcast,,2665000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,CEA9A3A3256152AF,"#253 A new Python for you, and for everyone!",,True,,,True,https://pythonbytes.fm/episodes/download/253/a-new-python-for-you-and-for-everyone.mp3,,7186,,37980608,,,URL,Python Bytes,,2021-10-07 08:00:00,Podcast,,2697000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B09F23748065E78F,"#254 Do Excel things, get notebook Python code with Mito",,True,,,True,https://pythonbytes.fm/episodes/download/254/do-excel-things-get-notebook-python-code-with-mito.mp3,,7188,,26874277,,,URL,Python Bytes,,2021-10-13 08:00:00,Podcast,,1862000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,2ADA46E18AF4D4F5,"#255 Closember eve, the cure for Hacktoberfest?",,True,,,True,https://pythonbytes.fm/episodes/download/255/closember-eve-the-cure-for-hacktoberfest.mp3,,7190,,41041621,,,URL,Python Bytes,,2021-10-20 08:00:00,Podcast,,2809000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,3EE13914149338C2,#256 And the best open source project prize goes to ...,,True,,,True,https://pythonbytes.fm/episodes/download/256/and-the-best-open-source-project-prize-goes-to-.mp3,,7192,,51696207,,,URL,Python Bytes,,2021-10-29 08:00:00,Podcast,,3576000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,32AE69C0FBF6868F,#257 Python Launcher - Launching Python Everywhere,,True,,,True,https://pythonbytes.fm/episodes/download/257/python-launcher-launching-python-everywhere.mp3,,7194,,36219232,,,URL,Python Bytes,,2021-11-04 08:00:00,Podcast,,2425000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,F227F339C7AB251D,#258 Python built us an anime dog!,,True,,,True,https://pythonbytes.fm/episodes/download/258/python-built-us-an-anime-dog.mp3,,7196,,38586456,,,URL,Python Bytes,,2021-11-11 08:00:00,Podcast,,2589000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,E4C79365203BB48A,#259 That argument is a little late-bound,,True,,,True,https://pythonbytes.fm/episodes/download/259/that-argument-is-a-little-late-bound.mp3,,7198,,42573828,,,URL,Python Bytes,,2021-11-17 08:00:00,Podcast,,2844000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,E936E93C1F3231DF,#260 It's brutally simple: made just from pickle and zip,,True,,,True,https://pythonbytes.fm/episodes/download/260/its-brutally-simple-made-just-from-pickle-and-zip.mp3,,7200,,41134040,,,URL,Python Bytes,,2021-11-23 08:00:00,Podcast,,2929000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,5C6DD370ED737F89,#261 Please re-enable spacebar heating,,True,,,True,https://pythonbytes.fm/episodes/download/261/please-re-enable-spacebar-heating.mp3,,7202,,36768780,,,URL,Python Bytes,,2021-12-03 08:00:00,Podcast,,2541000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,25FBEA778A9523EC,#262 So many bots up in your documentation,,True,,,True,https://pythonbytes.fm/episodes/download/262/so-many-bots-up-in-your-documentation.mp3,,7204,,37047994,,,URL,Python Bytes,,2021-12-09 08:00:00,Podcast,,2586000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,B5F89DA1AF2C4F9A,#263 It’s time to stop using Python 3.6,,True,,,True,https://pythonbytes.fm/episodes/download/263/it-s-time-to-stop-using-python-3.6.mp3,,7206,,43596045,,,URL,Python Bytes,,2021-12-15 08:00:00,Podcast,,3007000,,,Michael Kennedy (@mkennedy)
2021-12-30 22:58:16,F64AD27053165B97,#264 We're just playing games with Jupyter at this point,,True,,,True,https://pythonbytes.fm/episodes/download/264/were-just-playing-games-with-jupyter-at-this-point.mp3,,7208,,46040942,,,URL,Python Bytes,,2021-12-22 08:00:00,Podcast,,3182000,,,Michael Kennedy (@mkennedy)
2022-01-06 02:36:56,2EFE4F7D8A71971C,#265 Get asizeof pympler and muppy,MPEG audio file,True,112,,True,https://pythonbytes.fm/episodes/download/265/get-asizeof-pympler-and-muppy.mp3,,16812,,40855982,1,,URL,Python Bytes,2022-01-06 02:36:56,2022-01-05 08:00:00,Podcast,44100,2866000,,2022,Michael Kennedy (@mkennedy)
2022-01-15 02:43:36,23EDB9B463460913,#266 Python has a glossary?,MPEG audio file,True,112,,True,https://pythonbytes.fm/episodes/download/266/python-has-a-glossary.mp3,,16822,,24080208,1,,URL,Python Bytes,2022-01-15 02:43:36,2022-01-13 08:00:00,Podcast,44100,1606000,,2022,Michael Kennedy (@mkennedy)
2022-05-21 03:06:52,E5F753F960E5A1E8,#267 Python on the beach,,True,,,True,https://pythonbytes.fm/episodes/download/267/python-on-the-beach.mp3,,17196,,29125640,,,URL,Python Bytes,,2022-01-21 08:00:00,Podcast,,1970000,,,Michael Kennedy (@mkennedy)
2022-05-21 03:06:52,E936D0671003BD72,"#268 Wait, you can Google that?",,True,,,True,https://pythonbytes.fm/episodes/download/268/wait-you-can-google-that.mp3,,17198,,38785189,,,URL,Python Bytes,,2022-01-27 08:00:00,Podcast,,2709000,,,Michael Kennedy (@mkennedy)
