date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,size,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year
2022-01-04 02:36:47,5C6CBD5A0840F347,How I Melted My Breast Lumps... And You Can Too! [Episode #1],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/01_FDPE01__Melting_Breast_Lumps.mp3?dest-id=228963,,16084,26634970,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2014-11-11 22:26:37,Podcast,,2201000,,
2022-01-04 02:36:47,569F7DFE6D1CD997,How To Avoid Cutting Out The Prostate [Episode #2],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/02_FDPE02__Dont_Cut_Out_the_Prostate.mp3?dest-id=228963,,16086,32706803,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2014-11-23 03:00:47,Podcast,,2695000,,
2022-01-04 02:36:47,0BFD45824857CBBA,The Healing Triad [Episode #3],,True,,2015-02-24 21:57:14,True,https://traffic.libsyn.com/secure/forbiddendoctor/03_FDPE03__The_Healing_Triad.mp3?dest-id=228963,,16088,31271533,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Healing Triad [Episode #3],,2014-11-23 20:29:29,Podcast,,2576000,3507634634,
2022-01-04 02:36:47,2ABD32C854F65124,What's Happening In Your Gut And Why You Should Care [Episode #4],,True,,2015-03-05 23:43:40,True,https://traffic.libsyn.com/secure/forbiddendoctor/04_Intro_To_The_Gut_4.mp3?dest-id=228963,,16090,63214591,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-02-27 17:00:00,Podcast,,2617000,3508418620,
2022-01-04 02:36:47,C35035133DB741C9,Power Up Your Immune System So You Won't Get Ebola [Episode #5],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/05_Ebola__Disease_Prevention_5.mp3?dest-id=228963,,16092,27241450,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-03-06 17:00:00,Podcast,,2236000,,
2022-01-04 02:36:47,9CB73FA18133FB5E,How To Strengthen Your Immunity - Part 1 [Episode #6],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/06_Forbidden_Immunity_Part_1_6.mp3?dest-id=228963,,16094,29800264,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-03-13 16:00:00,Podcast,,2449000,,
2022-01-04 02:36:47,59B673A46E10A00A,How To Strengthen Your Immunity - Part 2 [Episode #7],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/07_Forbidden_Immunity_Part_2_7.mp3?dest-id=228963,,16096,27278716,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-03-20 17:00:00,Podcast,,2239000,,
2022-01-04 02:36:47,D94E0F5638C9BCA9,Does Nature Prefer Girls Over Boys? [Episode #8],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/08_Why_Baby_Boys_Die_8.mp3?dest-id=228963,,16098,21156664,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-03-27 01:19:01,Podcast,,1728000,,
2022-01-04 02:36:47,A59FCC9357C4C78B,The Ultimate Pain Remedy - NUCCA (Part 1) [Episode #9],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/09_Forbidden_Pain_Remedy_9.mp3?dest-id=228963,,16100,22044404,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Ultimate Pain Remedy - NUCCA (Part 1) [Episode #9],,2015-04-03 16:00:00,Podcast,,1802000,,
2022-01-04 02:36:47,48CD6D28FE8629F5,The Ultimate Pain Remedy - NUCCA (Part 2) [Episode #10],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/10_Forbidden_Pain_Remedy__NUCCA_Part_2_10.mp3?dest-id=228963,,16102,26054304,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Ultimate Pain Remedy - NUCCA (Part 2) [Episode #10],,2015-04-10 23:58:34,Podcast,,2137000,,
2022-01-04 02:36:47,16246443C38A6813,Avoiding Colon Cancer Is Easier Than You Think [Episode #11],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/11_Do_You_Want_Colon_Cancer_11.mp3?dest-id=228963,,16104,38722543,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-04-16 23:32:14,Podcast,,3192000,,
2022-01-04 02:36:47,92F032A0020634FD,Breastfeeding And Infertility - Are They Connected? [Episode #12],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/12_Breast_Feeding_Infertility_and_Death_12.mp3?dest-id=228963,,16106,42024003,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-04-24 18:06:34,Podcast,,3467000,,
2022-01-04 02:36:47,6C9BD8D1A270CC05,Eliminating Hemorrhoids Once And For All [Episode #13],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/13_Eh_Hemorroids_13.mp3?dest-id=228963,,16108,30046337,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-05-01 18:43:49,Podcast,,2469000,,
2022-01-04 02:36:47,ED7EF1AEEB9A8D97,We All Face Death. Here's How To Prepare [Episode #14],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/14_How_We_Die_14.mp3?dest-id=228963,,16110,38007221,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-05-08 18:58:59,Podcast,,3133000,,
2022-01-04 02:36:47,86A00C50ECBC2A86,"The Safe Way To Cleansing, Detoxification & Weight Loss  [Episode #15]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/15_Cleansing_Detoxification_the_Right_Way_15.mp3?dest-id=228963,,16112,32750323,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,"Safe Way To Cleansing, Detoxification & Weight Loss  [Episode #15]",,2015-05-15 17:07:04,Podcast,,2695000,,
2022-01-04 02:36:47,F3570ED4BC642044,The Five Minute Forgiveness Exercise That Will Save Your Sanity [Episode #16],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/16_The_Five_Minute_Forgiveness_Cure_16.mp3?dest-id=228963,,16114,41951406,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Five Minute Forgiveness Exercise That Will Save Your Sanity [Episode #16],,2015-05-22 17:59:22,Podcast,,3461000,,
2022-01-04 02:36:47,11FF76E928053458,The Forbidden Approach to Reversing Autism [Episode #17],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/FDR17_Forbidden_Autism_Cure_17.mp3?dest-id=228963,,16116,41706693,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Forbidden Approach to Reversing Autism [Episode #17],,2015-05-28 22:46:27,Podcast,,3433000,,
2022-01-04 02:36:47,64569255275BF59D,How To Prevent Blood Clots And Edema On Your Next Flight [Episode #18],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/18_Blood_Clots_Edema_and_Airplanes_18.mp3?dest-id=228963,,16118,29748243,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-06-05 18:35:49,Podcast,,2450000,,
2022-01-04 02:36:47,6CB6701E9AB56A70,The REAL Cause of Heart Attacks [Episode #19],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/FDR19Forbidden_Cause_of_Heart_Attack_19.mp3?dest-id=228963,,16120,40175396,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,REAL Cause of Heart Attacks [Episode #19],,2015-06-12 17:06:14,Podcast,,3305000,,
2022-01-04 02:36:47,C74F39EBC78B19DF,How To Avoid Skin Cancer [Episode #20],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/20_How_to_REALLY_Prevent_Skin_Cancer_20v2.mp3?dest-id=228963,,16122,36894629,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-06-19 18:51:13,Podcast,,3046000,,
2022-01-04 02:36:47,331A7D801F5ADDE1,Restless Legs and How to  Stop the Shaking and Pain Forever [Episode #21],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/21_Restless_Legs_and_How_to_Stop_the_Shaking_and_Pain_Forever_21.mp3?dest-id=228963,,16124,33029711,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-06-26 17:32:21,Podcast,,2717000,,
2022-01-04 02:36:47,4105BDCFBDDA63D3,"Urinary Incontinence, Chicken Neck,  and How To Fix Them Both [Episode #22]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/22_Urinary_Incontinence_Chicken_Neck_and_How_To_Fix_Them_Both_22.mp3?dest-id=228963,,16126,27533967,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-03 13:41:09,Podcast,,2259000,,
2022-01-04 02:36:47,87077A5BEC3B39B9,The Secret Cure To Migraines That Your Doctor Doesn't Know About [Episode #23],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/23_Forbidden_Migraine_Cure_23.mp3?dest-id=228963,,16128,40765196,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Secret Cure To Migraines That Your Doctor Doesn't Know About [Episode #23],,2015-07-10 15:37:37,Podcast,,3362000,,
2022-01-04 02:36:47,94C82F736D66ADD1,One Supplement That Will Change the World Forever [Episode #24],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/24v2_One_Supplement_that_will_Change_the_World_Forever_24.mp3?dest-id=228963,,16130,48728576,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-17 17:45:38,Podcast,,4025000,,
2022-01-04 02:36:47,D80943B9C78922CE,"Diabetes, Amputations, and eHarmony™ [Episode #25]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/25_Diabetes_Amputations_and_eHarmony_25.mp3?dest-id=228963,,16132,51329356,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-24 16:06:17,Podcast,,4248000,,
2022-01-04 02:36:47,CFA71CB46D752250,"If You’re Gaining Weight, Depressed, and Have No Energy, It’s Probably Your Thyroid - Part 3  [Episode #28]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2620Thyroid20and20Weight20Loss20232620Part20III.mp3?dest-id=228963,,16134,26446788,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-31 16:00:00,Podcast,,2175000,,
2022-01-04 02:36:47,DB5D1580A77C1BA5,"If You’re Gaining Weight, Depressed, and Have No Energy, It’s Probably Your Thyroid - Part 2  [Episode #27]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2620Thyroid20and20Weight20Loss20232620Part20II.mp3?dest-id=228963,,16136,28315378,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-31 16:00:00,Podcast,,2330000,,
2022-01-04 02:36:47,CEFAA749FDF6C66A,"If You’re Gaining Weight, Depressed, and Have No Energy, It’s Probably Your Thyroid - Part 1 [Episode #26]",,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2620Thyroid20and20Weight20Loss20232620Part20I.mp3?dest-id=228963,,16138,30604330,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-07-31 16:00:00,Podcast,,2521000,,
2022-01-04 02:36:47,83E11589B74A1D94,The Answer To Heartburn and Acid Reflux [Episode #29],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2720The20Forbidden20Cure20for20Heartburn20and20Acid20Refulx202327.mp3?dest-id=228963,,16140,19626630,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Answer To Heartburn and Acid Reflux [Episode #29],,2015-08-07 16:00:00,Podcast,,1606000,,
2022-01-04 02:36:47,59890023D2802738,The Forbidden Mineral That Helps You Avoid Cancer [Episode #30],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2820The20Forbidden20Mineral20That20Prevents20Cancer202328.mp3?dest-id=228963,,16142,47026715,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Forbidden Mineral That Helps You Avoid Cancer [Episode #30],,2015-08-14 19:10:47,Podcast,,3889000,,
2022-01-04 02:36:47,169CD312CAB683DE,How To Avoid Breast Cancer [Episode #31],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/2920Breast20Cancer27s20Forbidden20Prevention202329.mp3?dest-id=228963,,16144,39974284,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-08-21 16:00:00,Podcast,,3302000,,
2022-01-04 02:36:47,DC698003CC489A28,The Breast Cancer Prevention Cheat Sheet [Episode #32],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/3020Breast20Cancer20Cheat20Sheet202330.mp3?dest-id=228963,,16146,34400787,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,Breast Cancer Prevention Cheat Sheet [Episode #32],,2015-08-28 16:00:00,Podcast,,2837000,,
2022-01-04 02:36:47,ED634B6746256122,Forbidden Doctor Stories [Episode #33],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/3120Forbidden20Doctor20Stories202331.mp3?dest-id=228963,,16148,26308459,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-09-01 17:38:01,Podcast,,2163000,,
2022-01-04 02:36:47,6E0A27373F2552A6,Vaccines Part One: Why Are Children Dying?  [Episode #34],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/FDR32.mp3?dest-id=228963,,16150,34670877,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-09-11 14:14:29,Podcast,,2861000,,
2022-01-04 02:36:47,3FBAEF533AC66CA9,Vaccines Part Two: What is in a Vaccine? [Episode #35],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/FDR33.mp3?dest-id=228963,,16152,42611997,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-09-18 16:00:00,Podcast,,3522000,,
2022-01-04 02:36:47,BE31E1D2F56DFC33,Vaccinations Part three:  The Rise of Autoimmune Disease? [Episode #36],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/FDR34.mp3?dest-id=228963,,16154,43370906,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-09-24 17:56:21,Podcast,,3586000,,
2022-01-04 02:36:47,128D792B3E70B14D,Reduce Insulin Intake By Half  [Episode #37],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/37_Reduce_Insulin_Intake_By_Half_In_2_Weeks_37.mp3?dest-id=228963,,16156,29896201,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-10-02 16:00:00,Podcast,,2462000,,
2022-01-04 02:36:47,7C3A89C3A2D93E11,3 All-American Foods You Must Stop Eating… And What To Eat Instead! [Episode #38],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/38_38__3_All-American_foods_you_should_STOP_eating..._and_what_to_have_instead.mp3?dest-id=228963,,16158,23983515,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-10-09 16:00:00,Podcast,,2356000,,
2022-01-04 02:36:47,1271D869FA74EF40,6 Snacks You Think Are Healthy... That Are Anything But! [Episode #39],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/39_39__6_Snacks_You_Think_Are_Healthy..._That_Are_Anything_But.mp3?dest-id=228963,,16160,26188230,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-10-16 16:00:00,Podcast,,2583000,,
2022-01-04 02:36:47,DF9365F989A5501B,7 Foods You Thought Are Bad For You...That Will Save Your Life [Episode #40],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/40_40__7_Foods_You_Think_Are_Bad_For_You_That_Will_Save_Your_Life.mp3?dest-id=228963,,16162,28064083,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-10-23 16:00:00,Podcast,,2771000,,
2022-01-04 02:36:47,E1BF3012FC7FF5AB,What If Soda Is Killing You? [Episode #41],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/41_41__What_if_soda_is_killing_you_.mp3?dest-id=228963,,16164,24433324,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-10-30 16:00:00,Podcast,,2408000,,
2022-01-04 02:36:47,CABFE77819E67146,Scientific Healing - Being Healthy Inside Out [Episode #42],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/42_42__Scientific_healing_-_staying_healthy_from_the_inside_out.mp3?dest-id=228963,,16166,29819508,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-11-06 17:00:00,Podcast,,2947000,,
2022-01-04 02:36:47,46CD3C879DCB1D49,Is Red Meat Really Cancerous? [Episode #43],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/43_43__Is_Red_Meat_REALLY_Cancerous_.mp3?dest-id=228963,,16168,32334593,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-11-13 17:00:00,Podcast,,3198000,,
2022-01-04 02:36:47,46708D3139253BC2,3 Steps To Stay Healthy And Prevent Cancer [Episode #44],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/44_44__3_Steps_to_avoid_cancer.mp3?dest-id=228963,,16170,18959891,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-11-20 17:00:00,Podcast,,1861000,,
2022-01-04 02:36:47,E2982430F0CCDE44,Why We Keep Getting Sicker... And How To Fix IT! [Episode #45],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/45_45__Why_We_Are_Sicker_Than_Our_Parents_And_Our_Kids_Are_Sicker_Than_We_Are..._And_How_To_Fix_IT.mp3?dest-id=228963,,16172,21833885,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-11-27 17:00:00,Podcast,,2148000,,
2022-01-04 02:36:47,92663F8475E220D6,Low Carb Diets - Are They Good For You? [Episode #46],,True,,,True,https://traffic.libsyn.com/secure/forbiddendoctor/46_46__Low_Carb_Diets_-_Are_They_Good_For_You_.mp3?dest-id=228963,,16174,18891450,,URL,Forbidden Doctor: Revealing Forbidden Health Secrets!,,,2015-12-04 17:00:00,Podcast,,1854000,,
