date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,comments,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-04-09 18:49:16,BE7BCCEAA6413A85,Stick All Of Your Systems And Data Together With SaaSGlue As Your Workflow Manager,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/36e0fb17-44d7-4214-83d0-2b24b0d6012b.mp3,,39426,,40874662,,,URL,Data Engineering Podcast,,,2021-07-05 23:00:00,Podcast,,3331000,,,Tobias Macey
2023-04-09 18:49:16,3A580AA258599829,Democratize Data Cleaning Across Your Organization With Trifacta,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/1551b3b8-28f3-45a4-8ec1-9fa913d4b988.mp3,,39428,,52350189,,,URL,Data Engineering Podcast,,,2021-07-09 23:00:00,Podcast,,4033000,,,Tobias Macey
2023-04-09 18:49:16,F9AA78CD8C322416,Exploring The Design And Benefits Of The Modern Data Stack,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/bfd208e0-951b-4b10-84df-a6aa0bd35c12.mp3,,39430,,32372294,,,URL,Data Engineering Podcast,,,2021-07-13 01:00:00,Podcast,,2941000,,,Tobias Macey
2023-04-09 18:49:16,506740CC446AD309,Low Code And High Quality Data Engineering For The Whole Organization With Prophecy,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/7015d8f7-8f7e-4e90-8390-b4c64fa78af2.mp3,,39432,,66872926,,,URL,Data Engineering Podcast,,,2021-07-16 21:00:00,Podcast,,4355000,,,Tobias Macey
2023-04-09 18:49:16,862251BF897EBAD2,Strategies For Proactive Data Quality Management,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/7368e374-4299-43d4-a576-4999f38ed668.mp3,,39434,,47762782,,,URL,Data Engineering Podcast,,,2021-07-20 00:00:00,Podcast,,3666000,,,Tobias Macey
2023-04-09 18:49:16,09C9B5FF16CAC1E2,Bringing The Metrics Layer To The Masses With Transform,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/19f07981-4680-4aeb-b521-0e65d30670c2.mp3,,39436,,53371815,,,URL,Data Engineering Podcast,,,2021-07-23 01:00:00,Podcast,,3677000,,,Tobias Macey
2023-04-09 18:49:16,CD41198ADBAD61B9,Building a Multi-Tenant Managed Platform For Streaming Data With Pulsar at Datastax,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/e363cc12-f3e1-4d24-80f2-278cbb67b64e.mp3,,39438,,49447736,,,URL,Data Engineering Podcast,,,2021-07-28 02:00:00,Podcast,,3612000,,,Tobias Macey
2023-04-09 18:49:16,6923B9058E685307,Adding Context And Comprehension To Your Analytics Through Data Discovery With SelectStar,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/26e2f7d1-59b0-4bb2-90d6-aa9d0110e6b1.mp3,,39440,,43084376,,,URL,Data Engineering Podcast,,,2021-07-31 03:00:00,Podcast,,3083000,,,Tobias Macey
2023-04-09 18:49:16,69B99796EC533984,Charting A Path For Streaming Data To Fill Your Data Lake With Hudi,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/6c0c2e83-7dfa-4440-885d-e03f63fd41e0.mp3,,39442,,54757986,,,URL,Data Engineering Podcast,,,2021-08-03 10:00:00,Podcast,,4176000,,,Tobias Macey
2023-04-09 18:49:16,5BDC549854F2271E,Data Discovery From Dashboards To Databases With Castor,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/be2607c1-0cb0-4b65-ae93-7b8c99b6dcab.mp3,,39444,,44015215,,,URL,Data Engineering Podcast,,,2021-08-07 00:00:00,Podcast,,3166000,,,Tobias Macey
2023-04-09 18:49:16,CD4707FDE6E0EE38,Build Trust In Your Data By Understanding Where It Comes From And How It Is Used With Stemma,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/3dac095a-e4d5-4390-8d2a-2d767fe99051.mp3,,39446,,44546769,,,URL,Data Engineering Podcast,,,2021-08-10 11:00:00,Podcast,,3156000,,,Tobias Macey
2023-04-09 18:49:16,6A939EF843905DA7,Prepare Your Unstructured Data For Machine Learning And Computer Vision Without The Toil Using Activeloop,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/53234697-0b6e-4110-b0e7-22f1d95711f1.mp3,,39448,,39713342,,,URL,Data Engineering Podcast,,,2021-08-15 02:00:00,Podcast,,2919000,,,Tobias Macey
2023-04-09 18:49:16,D6693179F2B5AE4B,Migrate And Modify Your Data Platform Confidently With Compilerworks,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/29320ccc-1cda-4c5b-a0c5-2fd009712ba2.mp3,,39450,,55054981,,,URL,Data Engineering Podcast,,,2021-08-18 12:00:00,Podcast,,3969000,,,Tobias Macey
2023-04-09 18:49:16,FB40F8F727B70188,Let Your Analysts Build A Data Lakehouse With Cuelake,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/1c04a83a-974f-4196-b4f6-0367f583723a.mp3,,39452,,23369841,,,URL,Data Engineering Podcast,,,2021-08-21 00:00:00,Podcast,,1657000,,,Tobias Macey
2023-04-09 18:49:16,1D5FCF096B6DEA85,Decoupling Data Operations From Data Infrastructure Using Nexla,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/2738d2d3-32b0-4a35-9d7e-5a715d990bd2.mp3,,39454,,48042234,,,URL,Data Engineering Podcast,,,2021-08-25 10:00:00,Podcast,,3468000,,,Tobias Macey
2023-04-09 18:49:16,B6051E81C460A536,Do Away With Data Integration Through A Dataware Architecture With Cinchy,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/5b2243b2-2a56-4803-9958-07b12103ee85.mp3,,39456,,45972786,,,URL,Data Engineering Podcast,,,2021-08-28 00:00:00,Podcast,,3086000,,,Tobias Macey
2023-04-09 18:49:16,EBDBEC0B3642B309,Presto Powered Cloud Data Lakes At Speed Made Easy With Ahana,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/2ad9d006-65e4-41fc-933c-1670766b4ba9.mp3,,39458,,50140691,,,URL,Data Engineering Podcast,,,2021-09-02 00:00:00,Podcast,,3630000,,,Tobias Macey
2023-04-09 18:49:16,9D0CAE560F2497D7,Designing And Building Data Platforms As A Product,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/5ba14e60-5942-4759-a996-5b33103fe8d6.mp3,,39460,,47524233,,,URL,Data Engineering Podcast,,,2021-09-04 01:00:00,Podcast,,3600000,,,Tobias Macey
2023-04-09 18:49:16,F71753B9782149E7,A View From The Round Table Of Gartner's Cool Vendors,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/1b0e60c9-2ebf-4b2d-92a5-0ae9c412601d.mp3,,39462,,48218482,,,URL,Data Engineering Podcast,View From The Round Table Of Gartner's Cool Vendors,,2021-09-09 02:00:00,Podcast,,3856000,,,Tobias Macey
2023-04-09 18:49:16,7118287303AC9A22,Setting The Stage For The Next Chapter Of The Cassandra Database,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/707c508e-aace-4de6-b821-bee6e085ee2e.mp3,,39464,,46499607,,,URL,Data Engineering Podcast,,,2021-09-12 23:00:00,Podcast,,3568000,,,Tobias Macey
2023-04-09 18:49:16,03ED8BBF155411ED,An Exploration Of The Data Engineering Requirements For Bioinformatics,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/4f74f84a-1b7a-4790-b342-a326589e688b.mp3,,39466,,40378235,,,URL,Data Engineering Podcast,Exploration Of The Data Engineering Requirements For Bioinformatics,,2021-09-19 20:00:00,Podcast,,3309000,,,Tobias Macey
2023-04-09 18:49:16,F764EA99AA667492,Declarative Machine Learning Without The Operational Overhead Using Continual,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/2f7f42ff-e251-46b1-a7e6-50c674d38a5a.mp3,,39468,,53725513,,,URL,Data Engineering Podcast,,,2021-09-19 21:00:00,Podcast,,4311000,,,Tobias Macey
2023-04-09 18:49:16,DD05E1E2B62E80E2,Massively Parallel Data Processing In Python Without The Effort Using Bodo,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/ff794ce2-4753-40d3-bc86-508149813964.mp3,,39470,,47163121,,,URL,Data Engineering Podcast,,,2021-09-25 00:00:00,Podcast,,3856000,,,Tobias Macey
2023-04-09 18:49:16,402930B6D745C8D6,Digging Into Data Reliability Engineering,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/535637d8-23c5-40d3-abcd-7cd3d562b8a7.mp3,,39472,,49800840,,,URL,Data Engineering Podcast,,,2021-09-26 01:00:00,Podcast,,3487000,,,Tobias Macey
2023-04-09 18:49:16,87CFE707AA6BDAA4,Delivering Your Personal Data Cloud With Prifina,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/2d40b8b5-dca4-4897-8956-09be571342c5.mp3,,39474,,56851531,,,URL,Data Engineering Podcast,,,2021-09-30 00:30:00,Podcast,,4331000,,,Tobias Macey
2023-04-09 18:49:16,990F64010E86AF61,Building Real-Time Data Platforms For Large Volumes Of Information With Aerospike,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/d426996f-edad-4fc4-957d-e8eb2793a13b.mp3,,39476,,43985344,,,URL,Data Engineering Podcast,,,2021-10-02 19:00:00,Podcast,,4058000,,,Tobias Macey
2023-04-09 18:49:16,E38204464C681308,Adding Support For Distributed Transactions To The Redpanda Streaming Engine,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/c1cb4fe6-3bcd-4f6a-adbb-9548a28aa955.mp3,,39478,,42787452,,,URL,Data Engineering Podcast,,,2021-10-06 00:00:00,Podcast,,2758000,,,Tobias Macey
2023-04-09 18:49:16,7B688969E2D0713E,Make Your Business Metrics Reusable With Open Source Headless BI Using Metriql,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/4f02ad0f-c993-4664-a874-dc5c07a3b491.mp3,,39480,,33982582,,,URL,Data Engineering Podcast,,,2021-10-08 15:30:00,Podcast,,2617000,,,Tobias Macey
2023-04-09 18:49:16,CBFF241F7EC4107A,How And Why To Become Data Driven As A Business,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/ebba9591-a568-4aac-ae0d-4fe1cac8c801.mp3,,39482,,50046972,,,URL,Data Engineering Podcast,,,2021-10-14 00:00:00,Podcast,,3719000,,,Tobias Macey
2023-04-09 18:49:16,C18AE2883D6063F0,Bringing The Power Of The DataHub Real-Time Metadata Graph To Everyone At Acryl Data,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/fac963a8-ecc0-46db-9ddf-1aa9dd72e022.mp3,,39484,,52645888,,,URL,Data Engineering Podcast,,,2021-10-16 01:00:00,Podcast,,4098000,,,Tobias Macey
2023-04-09 18:49:16,5C5D9AA7A1200DB1,Completing The Feedback Loop Of Data Through Operational Analytics With Census,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/e05c8e8c-be4f-41da-bc32-1f9ac75eba48.mp3,,39486,,59335200,,,URL,Data Engineering Podcast,,,2021-10-21 00:00:00,Podcast,,4146000,,,Tobias Macey
2023-04-09 18:49:16,E7370CE0F6B9DCAF,Data Exploration For Business Users Powered By Analytics Engineering With Lightdash,,True,,,True,,,https://op3.dev/e/dts.podtrac.com/redirect.mp3/aphid.fireside.fm/d/1437767933/c6161a3f-a67b-48ef-b087-52f1f1573292/a93bb51d-0e12-495c-a1f2-859790356ba3.mp3,,39488,,57183993,,,URL,Data Engineering Podcast,,,2021-10-23 01:00:00,Podcast,,3962000,,,Tobias Macey
