date_added,clean,persistent_id,name,podcast,play_date_utc,unplayed,location,sort_album,track_id,play_count,size,track_type,sort_artist,album,sort_name,release_date,genre,total_time,play_date,artist
2023-06-02 01:50:14,,226FB597734CBFE8,Gathering and Judging Israel: A Conversation with Justin Goodson and Brian H. Shirts,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_46.mp3,Dialogue Journal,41166,,52542263,URL,Dialogue Journal,The Dialogue Journal,,2023-05-19 06:29:00,Podcast,1607000,,The Dialogue Journal
2023-06-02 01:50:14,,1DD3DD3D688E8415,Bodies of Flesh and Bone: An Interview with Mormon Artist Hayley Labrum Morrison,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_47.mp3,Dialogue Journal,41168,,63512459,URL,Dialogue Journal,The Dialogue Journal,,2023-05-26 01:44:09,Podcast,1946000,,The Dialogue Journal
2023-06-02 01:50:14,,9612B07CB28A7D7D,Power through Parables: Dialogue New Testament Gospel Study with Kwani Povi Winder,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_147.mp3,Dialogue Journal,41170,,149019913,URL,Dialogue Journal,The Dialogue Journal,,2023-05-29 00:30:29,Podcast,3725000,,The Dialogue Journal
2023-06-24 01:39:01,,7C4ED632FD3D9A48,"The Trans Mormon Experience: A Panel Discussion with Emily English, Ray Nielson and Keith Burns",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_48b.mp3,Dialogue Journal,41414,,123104300,URL,Dialogue Journal,The Dialogue Journal,"Trans Mormon Experience: A Panel Discussion with Emily English, Ray Nielson and Keith Burns",2023-06-03 00:14:25,Podcast,3789000,,The Dialogue Journal
2023-06-24 01:39:01,,5111778A137BB1C1,"Stephen Carter, AML Smith-Pettit Foundation Award",True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguebookreport_26.mp3,Dialogue Journal,41416,,106164898,URL,Dialogue Journal,The Dialogue Journal,,2023-06-09 02:04:16,Podcast,3253000,,The Dialogue Journal
2023-06-24 01:39:01,,790DEDB77075A69C,The True Domain Name of the Church: A Conversation with Spencer P. Greenhalgh,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_49.mp3,Dialogue Journal,41418,,78396489,URL,Dialogue Journal,The Dialogue Journal,True Domain Name of the Church: A Conversation with Spencer P. Greenhalgh,2023-06-15 23:44:05,Podcast,2391000,,The Dialogue Journal
2023-06-24 01:39:01,,04DDE5912D395FD5,Dialogue Out Loud presents Sodom and Gomorrah,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_50.mp3,Dialogue Journal,41420,,16087166,URL,Dialogue Journal,The Dialogue Journal,,2023-06-23 02:37:28,Podcast,402000,,The Dialogue Journal
2023-06-30 04:35:34,,4CE422ADF72163CB,The Miracles of Christ: Dialogue New Testament Gospel Study with Bob Rees,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_148.mp3,Dialogue Journal,41524,,139491458,URL,Dialogue Journal,The Dialogue Journal,Miracles of Christ: Dialogue New Testament Gospel Study with Bob Rees,2023-06-26 04:31:23,Podcast,3486000,,The Dialogue Journal
2023-06-30 04:35:34,,A90297D8AFFE99AB,Dialogue Out Loud presents A Missionary Farewell,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_51.mp3,Dialogue Journal,41526,,62486656,URL,Dialogue Journal,The Dialogue Journal,,2023-06-29 22:54:45,Podcast,1562000,,The Dialogue Journal
2023-07-11 19:48:48,,284101BBD4F20D9A,Food Abstinence and Fasting Cures in the Kingdom of God: A Conversation with Cristina Rosetti,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_52.mp3,Dialogue Journal,41562,,50458809,URL,Dialogue Journal,The Dialogue Journal,,2023-07-07 06:09:50,Podcast,1540000,,The Dialogue Journal
2023-07-16 03:56:11,,A02D54397E21ED83,Expressing Faith Through Art: A Conversation with Nicole Woodbury and Nnamdi Okonkwo,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_53.mp3,Dialogue Journal,41584,,89260009,URL,Dialogue Journal,The Dialogue Journal,,2023-07-14 03:40:34,Podcast,2738000,,The Dialogue Journal
2023-07-22 21:57:29,,7CDC57D245055A29,Radical Reconciliation: A Conversation with Bob Rees,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_54.mp3,Dialogue Journal,41588,,45878230,URL,Dialogue Journal,The Dialogue Journal,,2023-07-21 03:45:16,Podcast,1413000,,The Dialogue Journal
2023-08-03 03:26:38,,CA049EE5D3DC35F2,Christ and the Scriptures: Dialogue New Testament Gospel Study with Ryan Davis,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_149.mp3,Dialogue Journal,41610,,162483393,URL,Dialogue Journal,The Dialogue Journal,,2023-07-24 02:44:34,Podcast,4061000,,The Dialogue Journal
2023-08-03 03:26:38,,E72EDD50EFD9EECF,Pioneer Day and the Apostle Paul: Dialogue Afterchat with Ryan Davis,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/afterchat_ryandavis.mp3,Dialogue Journal,41612,,50883688,URL,Dialogue Journal,The Dialogue Journal,,2023-07-24 12:51:00,Podcast,1271000,,The Dialogue Journal
2023-08-03 03:26:38,,E7175CF5F5A5D118,Religious Tension within 19th Century Families: A Conversation with Bonnie Young,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_55.mp3,Dialogue Journal,41614,,44211417,URL,Dialogue Journal,The Dialogue Journal,,2023-07-28 16:18:48,Podcast,1354000,,The Dialogue Journal
2023-08-22 19:55:17,,C2FA0FEB824E7A43,From Summer 2023: the Poetry of Darlene Young,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_56.mp3,Dialogue Journal,84955,,5242880,URL,Dialogue Journal,The Dialogue Journal,,2023-08-11 16:21:42,Podcast,,,The Dialogue Journal
2023-08-22 19:55:17,,152CFD13300880F3,Loving oneself: Dialogue New Testament Gospel Study with Tinesha Zandamela,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_150.mp3,Dialogue Journal,84960,,118251817,URL,Dialogue Journal,The Dialogue Journal,,2023-08-13 20:29:05,Podcast,2955000,,The Dialogue Journal
2023-08-22 19:55:17,,DB6EAF9C257C51B0,From Summer 2023: The Poetry of Gregory Brooks,True,,True,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_57.mp3,Dialogue Journal,84965,,13778664,URL,Dialogue Journal,The Dialogue Journal,,2023-08-17 23:40:56,Podcast,421000,,The Dialogue Journal
